county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
St. Joseph's,"Park Township, Precinct 1",Trustee for KVCC Partial,,Write-in,,4,4,0,0
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner At-Large,,Aaron Miller,,985,556,271,158
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner At-Large,,Aaron Miller,,440,286,92,62
St. Joseph's,"City of Sturgis, Precinct 3",Commissioner At-Large,,Aaron Miller,,443,283,104,56
St. Joseph's,"City of Sturgis, Precinct 4",Commissioner At-Large,,Aaron Miller,,668,349,221,98
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner At-Large,,Write-in,,18,6,8,4
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner At-Large,,Write-in,,24,19,3,2
St. Joseph's,"City of Sturgis, Precinct 3",Commissioner At-Large,,Write-in,,15,11,0,4
St. Joseph's,"City of Sturgis, Precinct 4",Commissioner At-Large,,Write-in,,20,15,1,4
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner District 1,,Rick Bir,,587,326,168,93
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner District 1,,Steve Shevick,,385,205,120,60
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner District 1,,Write-in,,25,13,7,5
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 2,,Write-in,,117,84,18,15
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 2,,Emmanuel Nieves,,10,9,1,0
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 2,,Rodger Moyer,,34,24,3,7
St. Joseph's,"City of Sturgis, Precinct 3",Commissioner District 3,,Marvin Smith,,391,248,95,48
St. Joseph's,"City of Sturgis, Precinct 3",Commissioner District 3,,Write-in,,21,13,2,6
St. Joseph's,"City of Sturgis, Precinct 4",Commissioner District 4,,Cathi Abbs,,631,322,218,91
St. Joseph's,"City of Sturgis, Precinct 4",Commissioner District 4,,Write-in,,20,14,1,5
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 2 Partial,,Daniel Boring,,388,249,88,51
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 2 Partial,,Write-in,,33,29,2,2
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner At-large,,Lucas Allen,,808,430,263,115
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner At-large,,Lucas Allen,,908,466,278,164
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner At-large,,Write-in,,72,39,23,10
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner At-large,,Write-in,,68,36,22,10
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner District 2,,Steve Haigh,,854,442,290,122
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner District 2,,Steve Haigh,,953,488,295,170
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner District 2,,Write-in,,48,30,12,6
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner District 2,,Write-in,,44,23,11,10
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner District 4,,Carolyn McNary,,920,474,320,126
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner District 4,,Carolyn McNary,,971,493,312,166
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner District 4,,Write-in,,37,24,8,5
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner District 4,,Write-in,,39,23,8,8
St. Joseph's,"Burr Oak Township, Precinct 1",Library Board Member,,Anne Good,,699,583,0,116
St. Joseph's,"Burr Oak Township, Precinct 1",Library Board Member,,Donna J. Griffin,,536,448,0,88
St. Joseph's,"Burr Oak Township, Precinct 1",Library Board Member,,Ethan Grubb,,511,434,0,77
St. Joseph's,"Burr Oak Township, Precinct 1",Library Board Member,,Ken Krayer,,484,406,0,78
St. Joseph's,"Burr Oak Township, Precinct 1",Library Board Member,,Donna Thrasher,,558,470,0,88
St. Joseph's,"Burr Oak Township, Precinct 1",Library Board Member,,Write-in,,14,12,0,2
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Kathleen Adams,,1114,978,0,136
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Write-in,,137,133,0,4
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Camille Wilson,,21,21,0,0
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Dennis Cristofaro,,18,18,0,0
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Eva Schaurer,,26,26,0,0
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Martha Graham,,14,13,0,1
St. Joseph's,"Colon Township, Precinct 1",Library Board Member,,Mary Ann Zimmerman,,16,16,0,0
St. Joseph's,"Constantine Township, Precinct 1",Library Board Member,,Lori Brouse,,537,414,0,123
St. Joseph's,"Constantine Township, Precinct 2",Library Board Member,,Lori Brouse,,302,238,0,64
St. Joseph's,"Constantine Township, Precinct 1",Library Board Member,,Lori E. Lumadue,,473,364,0,109
St. Joseph's,"Constantine Township, Precinct 2",Library Board Member,,Lori E. Lumadue,,351,278,0,73
St. Joseph's,"Constantine Township, Precinct 1",Library Board Member,,Karen Mellinger,,496,378,0,118
St. Joseph's,"Constantine Township, Precinct 2",Library Board Member,,Karen Mellinger,,327,258,0,69
St. Joseph's,"Constantine Township, Precinct 1",Library Board Member,,Megan Sorensen,,541,416,0,125
St. Joseph's,"Constantine Township, Precinct 2",Library Board Member,,Megan Sorensen,,384,309,0,75
St. Joseph's,"Constantine Township, Precinct 1",Library Board Member,,Sheree Sorensen,,513,389,0,124
St. Joseph's,"Constantine Township, Precinct 2",Library Board Member,,Sheree Sorensen,,332,264,0,68
St. Joseph's,"Constantine Township, Precinct 1",Library Board Member,,Write-in,,18,16,0,2
St. Joseph's,"Constantine Township, Precinct 2",Library Board Member,,Write-in,,20,16,0,4
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Sandy Hiatt,,858,681,0,177
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Douglas Kloosterman,,787,619,0,168
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Dan Moyle,,661,538,0,123
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Delton Pangle,,645,516,0,129
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Kathryn Russell,,706,562,0,144
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Janet Zubryd,,704,569,0,135
St. Joseph's,"Mendon Township, Precinct 1",Library Board Member,,Write-in,,11,9,0,2
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Cara Arver,,944,280,346,318
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Michelle Brokaw,,849,238,345,266
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Connie J. Heidbrink,,851,242,346,263
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Carmita Hunter,,872,249,337,286
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Robert Klar,,791,223,321,247
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Ruth Ann Rowe,,844,233,334,277
St. Joseph's,"Nottawa Township, Precinct 1",Library Board Member,,Write-in,,15,9,4,2
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Lynne A. Kasey,,978,389,400,189
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Janet McDowell,,888,343,373,172
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Heidi Shisler Needham,,872,323,378,171
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Margaret R. Raul,,840,301,373,166
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Pam Shenk,,900,350,369,181
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Gloria Weinberg,,960,371,401,188
St. Joseph's,"White Pigeon Township, Precinct 1",Library Board Member,,Write-in,,56,31,18,7
St. Joseph's,"Lockport Township, Precinct 1",Village President,,Matt Swanwick,,37,14,13,10
St. Joseph's,"Nottawa Township, Precinct 1",Village President,,Matt Swanwick,,347,69,140,138
St. Joseph's,"Lockport Township, Precinct 1",Village President,,Write-in,,0,0,0,0
St. Joseph's,"Nottawa Township, Precinct 1",Village President,,Write-in,,7,2,2,3
St. Joseph's,"Colon Township, Precinct 1",Village President,,Jodi Gross,,464,419,0,45
St. Joseph's,"Colon Township, Precinct 1",Village President,,Write-in,,11,11,0,0
St. Joseph's,"Constantine Township, Precinct 2",Village President,,Gary W. Mathers,,506,409,0,97
St. Joseph's,"Constantine Township, Precinct 2",Village President,,Write-in,,26,19,0,7
St. Joseph's,"Mendon Township, Precinct 1",Village President,,Aaron Olson,,204,171,0,33
St. Joseph's,"Mendon Township, Precinct 1",Village President,,Michael Southworth,,162,133,0,29
St. Joseph's,"Mendon Township, Precinct 1",Village President,,Write-in,,4,4,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",Village President,,"Jeffrey Paul Wagaman, Jr. ",,377,197,127,53
St. Joseph's,"White Pigeon Township, Precinct 1",Village President,,Paige Willis,,213,98,82,33
St. Joseph's,"White Pigeon Township, Precinct 1",Village President,,Write-in,,6,5,0,1
St. Joseph's,"Burr Oak Township, Precinct 1",Village Trustee,,Heather Avery,,141,123,0,18
St. Joseph's,"Burr Oak Township, Precinct 1",Village Trustee,,Kayla Root,,174,157,0,17
St. Joseph's,"Burr Oak Township, Precinct 1",Village Trustee,,Meadow Woodman,,128,114,0,14
St. Joseph's,"Burr Oak Township, Precinct 1",Village Trustee,,Write-in,,6,5,0,1
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee,,Joshua Bohm,,22,8,10,4
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee,,Joshua Bohm,,274,56,120,98
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee,,Michelle Singleton,,23,7,10,6
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee,,Michelle Singleton,,241,45,102,94
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee,,Dawn Wood,,22,7,7,8
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee,,Dawn Wood,,246,46,108,92
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee,,Write-in,,0,0,0,0
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee,,Write-in,,1,1,0,0
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Mickey Blashfield,,130,115,0,15
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Donald Scott D'Water,,99,91,0,8
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Jan Jones,,168,152,0,16
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Matthew Smith,,186,170,0,16
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,John Sterlini,,197,182,0,15
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Keith M. Stickley,,254,233,0,21
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Carl Thornton,,228,207,0,21
St. Joseph's,"Colon Township, Precinct 1",Village Trustee,,Write-in,,22,22,0,0
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee,,Donald W. King II,,347,280,0,67
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee,,Cathy Piper,,434,348,0,86
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee,,Write-in,,60,50,0,10
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee,,Eric Stears,,13,12,0,1
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee,,Mark Voege,,11,10,0,1
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee,,Miquel Kuhn,,5,5,0,0
St. Joseph's,"Mendon Township, Precinct 1",Village Trustee,,Jerry Batten,,265,223,0,42
St. Joseph's,"Mendon Township, Precinct 1",Village Trustee,,Michael Leo,,165,143,0,22
St. Joseph's,"Mendon Township, Precinct 1",Village Trustee,,Mark Moerland,,105,85,0,20
St. Joseph's,"Mendon Township, Precinct 1",Village Trustee,,Don Saunders,,174,140,0,34
St. Joseph's,"Mendon Township, Precinct 1",Village Trustee,,Darlene Watson,,157,131,0,26
St. Joseph's,"Mendon Township, Precinct 1",Village Trustee,,Write-in,,5,5,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",Village Trustee,,Shireen Cline,,207,91,79,37
St. Joseph's,"White Pigeon Township, Precinct 1",Village Trustee,,Dianne Fenner,,272,119,104,49
St. Joseph's,"White Pigeon Township, Precinct 1",Village Trustee,,John Gentry,,193,90,74,29
St. Joseph's,"White Pigeon Township, Precinct 1",Village Trustee,,Jeffery Miller,,209,98,87,24
St. Joseph's,"White Pigeon Township, Precinct 1",Village Trustee,,Jennifer Wortinger,,340,157,133,50
St. Joseph's,"White Pigeon Township, Precinct 1",Village Trustee,,Write-in,,16,12,4,0
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee Partial,,Eric Hopkins,,27,9,10,8
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee Partial,,Eric Hopkins,,288,62,111,115
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee Partial,,John Schabes,,22,7,9,6
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee Partial,,John Schabes,,240,44,105,91
St. Joseph's,"Lockport Township, Precinct 1",Village Trustee Partial,,Write-in,,1,0,0,1
St. Joseph's,"Nottawa Township, Precinct 1",Village Trustee Partial,,Write-in,,4,1,1,2
St. Joseph's,"Colon Township, Precinct 1",Village Trustee Partial,,Tamara Whitley,,434,391,0,43
St. Joseph's,"Colon Township, Precinct 1",Village Trustee Partial,,Write-in,,7,7,0,0
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee Partial,,Write-in,,93,80,0,13
St. Joseph's,"Constantine Township, Precinct 2",Village Trustee Partial,,Caleb Denman,,3,3,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Bronson LSD,,Deborah Balowski,,0,,,
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Bronson LSD,,Frank Barker,,0,,,
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Bronson LSD,,Michelle L. Barker,,0,,,
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Bronson LSD,,Brenda Kelley,,0,,,
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Bronson LSD,,Steve Wilson,,0,,,
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Bronson LSD,,Write-in,,0,,,
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Burr Oak LSD,,Thadius J. Baxter,,200,175,0,25
St. Joseph's,"Colon Township, Precinct 1",Board Member for Burr Oak LSD,,Thadius J. Baxter,,2,2,0,0
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Burr Oak LSD,,Thadius J. Baxter,,0,,,
St. Joseph's,Out of County Precinct,Board Member for Burr Oak LSD,,Thadius J. Baxter,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Burr Oak LSD,,Terrance D. Conklin,,366,322,0,44
St. Joseph's,"Colon Township, Precinct 1",Board Member for Burr Oak LSD,,Terrance D. Conklin,,6,6,0,0
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Burr Oak LSD,,Terrance D. Conklin,,0,,,
St. Joseph's,Out of County Precinct,Board Member for Burr Oak LSD,,Terrance D. Conklin,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Burr Oak LSD,,Jeanne Root,,327,293,0,34
St. Joseph's,"Colon Township, Precinct 1",Board Member for Burr Oak LSD,,Jeanne Root,,4,4,0,0
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Burr Oak LSD,,Jeanne Root,,0,,,
St. Joseph's,Out of County Precinct,Board Member for Burr Oak LSD,,Jeanne Root,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Burr Oak LSD,,Write-in,,3,2,0,1
St. Joseph's,"Colon Township, Precinct 1",Board Member for Burr Oak LSD,,Write-in,,0,0,0,0
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Burr Oak LSD,,Write-in,,0,,,
St. Joseph's,Out of County Precinct,Board Member for Burr Oak LSD,,Write-in,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Kendra Ackerman,,17,12,0,5
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Kendra Ackerman,,481,426,0,55
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Kendra Ackerman,,131,112,0,19
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Kendra Ackerman,,14,6,6,2
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Kendra Ackerman,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Deborah L. Bordner,,6,5,0,1
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Deborah L. Bordner,,345,310,0,35
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Deborah L. Bordner,,102,93,0,9
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Deborah L. Bordner,,7,0,5,2
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Deborah L. Bordner,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Cathy Fellers,,6,4,0,2
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Cathy Fellers,,286,246,0,40
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Cathy Fellers,,80,67,0,13
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Cathy Fellers,,5,3,2,0
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Cathy Fellers,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Kory Frisbie,,10,5,0,5
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Kory Frisbie,,216,189,0,27
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Kory Frisbie,,110,101,0,9
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Kory Frisbie,,10,2,4,4
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Kory Frisbie,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Tim Haidl,,5,3,0,2
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Tim Haidl,,243,210,0,33
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Tim Haidl,,72,66,0,6
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Tim Haidl,,14,4,1,9
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Tim Haidl,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Paige Smolarz,,23,18,0,5
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Paige Smolarz,,853,757,0,96
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Paige Smolarz,,227,205,0,22
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Paige Smolarz,,18,6,4,8
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Paige Smolarz,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Colon LSD,,Write-in,,0,0,0,0
St. Joseph's,"Colon Township, Precinct 1",Board Member for Colon LSD,,Write-in,,12,10,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Board Member for Colon LSD,,Write-in,,10,10,0,0
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Colon LSD,,Write-in,,2,0,0,2
St. Joseph's,Out of County Precinct,Board Member for Colon LSD,,Write-in,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Nottawa LSD,,Theresa Danberry,,0,,,
St. Joseph's,"Colon Township, Precinct 1",Board Member for Nottawa LSD,,Theresa Danberry,,9,5,0,4
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Nottawa LSD,,Theresa Danberry,,282,74,94,114
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Nottawa LSD,,Theresa Danberry,,44,33,0,11
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Nottawa LSD,,John Hochstetler,,0,,,
St. Joseph's,"Colon Township, Precinct 1",Board Member for Nottawa LSD,,John Hochstetler,,10,4,0,6
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Nottawa LSD,,John Hochstetler,,290,80,95,115
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Nottawa LSD,,John Hochstetler,,51,36,0,15
St. Joseph's,"Burr Oak Township, Precinct 1",Board Member for Nottawa LSD,,Write-in,,0,,,
St. Joseph's,"Colon Township, Precinct 1",Board Member for Nottawa LSD,,Write-in,,1,1,0,0
St. Joseph's,"Nottawa Township, Precinct 1",Board Member for Nottawa LSD,,Write-in,,1,0,0,1
St. Joseph's,"Sherman Township, Precinct 1",Board Member for Nottawa LSD,,Write-in,,0,0,0,0
