county,precinct,office,district,candidate,party,votes,election_day,early_voting,av_counting_boards
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,41,34,7,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,152,127,25,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,151,124,27,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,2,2,0,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,2,2,0,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,3,2,1,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Write-in,,3,3,0,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,54,41,13,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,41,35,6,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,45,36,9,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,146,122,24,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,152,126,26,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,1,1,0,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,1,1,0,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,1,0,1,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,8,5,3,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,4,3,1,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Write-in,,5,5,0,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,60,46,14,0
Newaygo,"Monroe Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",County Prosecuting Attorney,,Rachel Robinson,Republican,194,157,37,0
Newaygo,"Monroe Township, Precinct 1",County Prosecuting Attorney,,Write-in,,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,34,29,5,0
Newaygo,"Monroe Township, Precinct 1",County Sheriff,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",County Sheriff,,Bob Mendham,Republican,196,158,38,0
Newaygo,"Monroe Township, Precinct 1",County Sheriff,,Write-in,,5,5,0,0
Newaygo,"Monroe Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Sheriff,,Under Vote Count,,31,27,4,0
Newaygo,"Monroe Township, Precinct 1",County Clerk,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",County Clerk,,Jason VanderStelt,Republican,192,155,37,0
Newaygo,"Monroe Township, Precinct 1",County Clerk,,Write-in,,5,5,0,0
Newaygo,"Monroe Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Clerk,,Under Vote Count,,35,30,5,0
Newaygo,"Monroe Township, Precinct 1",County Treasurer,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",County Treasurer,,Jason O'Connell,Republican,192,156,36,0
Newaygo,"Monroe Township, Precinct 1",County Treasurer,,Write-in,,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Treasurer,,Under Vote Count,,36,30,6,0
Newaygo,"Monroe Township, Precinct 1",County Register of Deeds,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",County Register of Deeds,,Stewart Sanders,Republican,192,156,36,0
Newaygo,"Monroe Township, Precinct 1",County Register of Deeds,,Write-in,,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Register of Deeds,,Under Vote Count,,36,30,6,0
Newaygo,"Monroe Township, Precinct 1",Drain Commissioner,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Drain Commissioner,,Dale E. Twing,Republican,190,154,36,0
Newaygo,"Monroe Township, Precinct 1",Drain Commissioner,,Write-in,,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",Drain Commissioner,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Drain Commissioner,,Under Vote Count,,38,32,6,0
Newaygo,"Monroe Township, Precinct 1",County Commissioner 3rd District,,Ballots Cast,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Commissioner 3rd District,,Chuck Trapp,Republican,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Commissioner 3rd District,,Charles Paul Smith,No Party Affiliation,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Commissioner 3rd District,,Write-in,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Commissioner 3rd District,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",County Commissioner 3rd District,,Under Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Supervisor,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Supervisor,,Write-in,,17,15,2,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Supervisor,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Supervisor,,Under Vote Count,,215,175,40,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Clerk,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Clerk,,Write-in,,20,18,2,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Clerk,,Stephen Alexander Jones,,5,5,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Clerk,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Clerk,,Under Vote Count,,212,172,40,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Treasurer,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Treasurer,,Michelle M. Mills,Republican,183,152,31,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Treasurer,,Write-in,,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Treasurer,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Treasurer,,Under Vote Count,,45,34,11,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Trustee,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Trustee,,Gretchen Ochs,Democrat,68,52,16,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Trustee,,Valerie Batch,Republican,181,149,32,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Trustee,,Write-in,,3,3,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Trustee,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Monroe Township Trustee,,Under Vote Count,,212,176,36,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,102,84,18,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,71,54,17,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,2,2,0,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,1,1,0,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,56,49,7,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,71,57,14,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,101,82,19,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,3,3,0,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,1,1,0,0
Newaygo,"Monroe Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,56,47,9,0
Newaygo,"Monroe Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Philip P. Mariani,,105,87,18,0
Newaygo,"Monroe Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Christopher P. Yates,,117,92,25,0
Newaygo,"Monroe Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Write-in,,3,3,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Under Vote Count,,239,198,41,0
Newaygo,"Monroe Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Robert D. Springstead,,135,106,29,0
Newaygo,"Monroe Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Write-in,,8,8,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Under Vote Count,,89,76,13,0
Newaygo,"Monroe Township, Precinct 1",Judge of Probate Court Incumbent Position,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Judge of Probate Court Incumbent Position,,Melissa Dykman,,136,108,28,0
Newaygo,"Monroe Township, Precinct 1",Judge of Probate Court Incumbent Position,,Write-in,,5,5,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of Probate Court Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of Probate Court Incumbent Position,,Under Vote Count,,91,77,14,0
Newaygo,"Monroe Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,232,190,42,0
Newaygo,"Monroe Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,"Ellsworth J. Stay, Jr.",,133,107,26,0
Newaygo,"Monroe Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,4,4,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,95,79,16,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Ballots Cast,,35,31,4,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Hillary Cobb,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Andy L. Cook,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Samantha L. Jackson,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Laura M. Johnson,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Susan Parsley,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District 4 Year Term,,Under Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District Partial Term Ending 12/31/2026,,Ballots Cast,,35,31,4,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District Partial Term Ending 12/31/2026,,Michelle Ruelle,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Jackson School District Partial Term Ending 12/31/2026,,Under Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools,,Ballots Cast,,44,30,14,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools,,Michelle Rasmussen,,22,13,9,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools,,Christopher Vennix,,26,18,8,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools,,Under Vote Count,,40,29,11,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools Partial Term Ending 12/31/2028,,Ballots Cast,,44,30,14,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools Partial Term Ending 12/31/2028,,David H. Murray,,27,16,11,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools Partial Term Ending 12/31/2028,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for Big Rapids Public Schools Partial Term Ending 12/31/2028,,Under Vote Count,,17,14,3,0
Newaygo,"Monroe Township, Precinct 1",Board Member for White Cloud Public Schools,,Ballots Cast,,153,129,24,0
Newaygo,"Monroe Township, Precinct 1",Board Member for White Cloud Public Schools,,Megan Cruzan,,78,67,11,0
Newaygo,"Monroe Township, Precinct 1",Board Member for White Cloud Public Schools,,Elaine A. Engel,,63,52,11,0
Newaygo,"Monroe Township, Precinct 1",Board Member for White Cloud Public Schools,,Rhonda Hedlund,,61,51,10,0
Newaygo,"Monroe Township, Precinct 1",Board Member for White Cloud Public Schools,,Over Vote Count,,0,0,0,0
Newaygo,"Monroe Township, Precinct 1",Board Member for White Cloud Public Schools,,Under Vote Count,,257,217,40,0
Newaygo,"Norwich Township, Precinct 1",President,,Ballots Cast,,353,318,35,0
Newaygo,"Norwich Township, Precinct 1",President,,Kamala D. Harris/Tim Walz,Democrat,83,82,1,0
Newaygo,"Norwich Township, Precinct 1",President,,Donald J. Trump/JD Vance,Republican,262,229,33,0
Newaygo,"Norwich Township, Precinct 1",President,,Chase Oliver/Mike ter Maat,Libertarian,2,2,0,0
Newaygo,"Norwich Township, Precinct 1",President,,Randall Terry/Stephen E. Broden,U.S. Taxpayers,1,1,0,0
Newaygo,"Norwich Township, Precinct 1",President,,Jill Stein/Rudolph Ware,Green,1,0,1,0
Newaygo,"Norwich Township, Precinct 1",President,,Joseph Kishore/Jerry White,No Party Affiliation,1,1,0,0
Newaygo,"Norwich Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Newaygo,"Norwich Township, Precinct 1",President,,Under Vote Count,,3,3,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Ballots Cast,,353,318,35,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,82,80,2,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,255,222,33,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,6,6,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,4,4,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,1,1,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. Senate,,Under Vote Count,,5,5,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,Ballots Cast,,353,318,35,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,67,65,2,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,270,237,33,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,3,3,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,2,2,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0,0
Newaygo,"Norwich Township, Precinct 1",U.S. House,2,Under Vote Count,,11,11,0,0
Newaygo,"Norwich Township, Precinct 1",State House,101,Ballots Cast,,353,318,35,0
Newaygo,"Norwich Township, Precinct 1",State House,101,Christopher R. Crain,Democrat,72,70,2,0
Newaygo,"Norwich Township, Precinct 1",State House,101,Joseph D. Fox,Republican,267,235,32,0
Newaygo,"Norwich Township, Precinct 1",State House,101,Write-in,,1,1,0,0
Newaygo,"Norwich Township, Precinct 1",State House,101,Over Vote Count,,0,0,0,0
Newaygo,"Norwich Township, Precinct 1",State House,101,Under Vote Count,,13,12,1,0
Newaygo,"Norwich Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,353,318,35,0
Newaygo,"Norwich Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,65,63,2,0
Newaygo,"Norwich Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,60,58,2,0
Newaygo,"Norwich Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,239,209,30,0
