county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
Jackson,"Tompkins Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,348,168,148,32
Jackson,"Waterloo Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,591,181,351,59
Jackson,"City of Jackson, Ward 1, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,463,252,118,93
Jackson,"City of Jackson, Ward 2, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,116,41,54,21
Jackson,"City of Jackson, Ward 2, Precinct 3",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,555,305,128,122
Jackson,"City of Jackson, Ward 3, Precinct 4",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,432,235,87,110
Jackson,"City of Jackson, Ward 3, Precinct 5",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,567,333,94,140
Jackson,"City of Jackson, Ward 4, Precinct 6",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,543,307,111,125
Jackson,"City of Jackson, Ward 4, Precinct 7",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,473,263,96,114
Jackson,"City of Jackson, Ward 5, Precinct 8",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,671,332,149,190
Jackson,"City of Jackson, Ward 6, Precinct 9",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,863,445,213,205
Jackson,"City of Jackson, Ward 6, Precinct 10",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,556,240,146,170
Jackson,"Blackman Charter Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,755,321,225,209
Jackson,"Blackman Charter Township, Precinct 2NW",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,985,328,297,360
Jackson,"Blackman Charter Township, Precinct 3NW",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,872,340,348,184
Jackson,"Blackman Charter Township, Precinct 4NW",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,614,292,189,133
Jackson,"Blackman Charter Township, Precinct 5",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,785,372,183,230
Jackson,"Blackman Charter Township, Precinct 6NW",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1041,326,369,346
Jackson,"Columbia Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1031,369,293,369
Jackson,"Columbia Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,829,315,258,256
Jackson,"Columbia Township, Precinct 3COL",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1314,471,434,409
Jackson,"Concord Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1192,740,311,141
Jackson,"Grass Lake Charter Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1125,658,330,137
Jackson,"Grass Lake Charter Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,981,558,294,129
Jackson,"Grass Lake Charter Township, Precinct 3VIL",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,381,235,107,39
Jackson,"Hanover Township, Precinct 1HH",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,718,353,216,149
Jackson,"Hanover Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,871,574,187,110
Jackson,"Henrietta Township, Precinct 1NW",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,879,426,294,159
Jackson,"Henrietta Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,987,554,292,141
Jackson,"Leoni Township, Precinct 1MC",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1169,472,493,204
Jackson,"Leoni Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1169,574,387,208
Jackson,"Leoni Township, Precinct 3",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1059,494,362,203
Jackson,"Leoni Township, Precinct 4",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1248,521,417,310
Jackson,"Liberty Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,843,650,0,193
Jackson,"Liberty Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,587,433,0,154
Jackson,"Napoleon Township, Precinct 1NAP",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,908,529,253,126
Jackson,"Napoleon Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,829,440,223,166
Jackson,"Napoleon Township, Precinct 3NAP",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,943,480,317,146
Jackson,"Norvell Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,515,326,149,40
Jackson,"Norvell Township, Precinct 2COL",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,665,326,246,93
Jackson,"Parma Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,958,818,0,140
Jackson,"Pulaski Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,771,694,0,77
Jackson,"Rives Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,968,487,257,224
Jackson,"Rives Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,805,410,217,178
Jackson,"Sandstone Charter Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,700,323,203,174
Jackson,"Sandstone Charter Township, Precinct 2WEST",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,524,265,122,137
Jackson,"Sandstone Charter Township, Precinct 3",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,461,272,91,98
Jackson,"Spring Arbor Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,731,263,237,231
Jackson,"Spring Arbor Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1249,480,315,454
Jackson,"Spring Arbor Township, Precinct 3",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1031,470,249,312
Jackson,"Springport Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,777,723,0,54
Jackson,"Summit Township, Precinct 1JPS",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,737,352,200,185
Jackson,"Summit Township, Precinct 2",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1174,348,482,344
Jackson,"Summit Township, Precinct 3JPS",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,907,338,325,244
Jackson,"Summit Township, Precinct 4JPS",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1066,305,389,372
Jackson,"Summit Township, Precinct 5",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1043,265,374,404
Jackson,"Summit Township, Precinct 6",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,675,225,234,216
Jackson,"Summit Township, Precinct 7",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1178,568,315,295
Jackson,"Summit Township, Precinct 8",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,883,438,228,217
Jackson,"Tompkins Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1076,689,215,172
Jackson,"Waterloo Township, Precinct 1",County Clerk and Register of Deeds,,Cierra L. Sowle,REP,1094,637,311,146
Jackson,"City of Jackson, Ward 1, Precinct 1",County Treasurer,,Karen A. Coffman,REP,753,415,207,131
Jackson,"City of Jackson, Ward 2, Precinct 2",County Treasurer,,Karen A. Coffman,REP,181,75,75,31
Jackson,"City of Jackson, Ward 2, Precinct 3",County Treasurer,,Karen A. Coffman,REP,800,421,226,153
Jackson,"City of Jackson, Ward 3, Precinct 4",County Treasurer,,Karen A. Coffman,REP,581,315,138,128
Jackson,"City of Jackson, Ward 3, Precinct 5",County Treasurer,,Karen A. Coffman,REP,743,417,166,160
Jackson,"City of Jackson, Ward 4, Precinct 6",County Treasurer,,Karen A. Coffman,REP,750,409,181,160
Jackson,"City of Jackson, Ward 4, Precinct 7",County Treasurer,,Karen A. Coffman,REP,618,329,150,139
Jackson,"City of Jackson, Ward 5, Precinct 8",County Treasurer,,Karen A. Coffman,REP,980,463,283,234
Jackson,"City of Jackson, Ward 6, Precinct 9",County Treasurer,,Karen A. Coffman,REP,1151,588,324,239
Jackson,"City of Jackson, Ward 6, Precinct 10",County Treasurer,,Karen A. Coffman,REP,732,329,201,202
Jackson,"Blackman Charter Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,931,396,301,234
Jackson,"Blackman Charter Township, Precinct 2NW",County Treasurer,,Karen A. Coffman,REP,1183,400,363,420
Jackson,"Blackman Charter Township, Precinct 3NW",County Treasurer,,Karen A. Coffman,REP,1103,437,447,219
Jackson,"Blackman Charter Township, Precinct 4NW",County Treasurer,,Karen A. Coffman,REP,815,371,269,175
Jackson,"Blackman Charter Township, Precinct 5",County Treasurer,,Karen A. Coffman,REP,994,469,264,261
Jackson,"Blackman Charter Township, Precinct 6NW",County Treasurer,,Karen A. Coffman,REP,1219,377,475,367
Jackson,"Columbia Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1222,436,359,427
Jackson,"Columbia Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,945,354,306,285
Jackson,"Columbia Township, Precinct 3COL",County Treasurer,,Karen A. Coffman,REP,1521,534,549,438
Jackson,"Concord Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1279,787,343,149
Jackson,"Grass Lake Charter Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1271,740,388,143
Jackson,"Grass Lake Charter Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,1109,597,370,142
Jackson,"Grass Lake Charter Township, Precinct 3VIL",County Treasurer,,Karen A. Coffman,REP,487,293,150,44
Jackson,"Hanover Township, Precinct 1HH",County Treasurer,,Karen A. Coffman,REP,777,369,262,146
Jackson,"Hanover Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,976,619,235,122
Jackson,"Henrietta Township, Precinct 1NW",County Treasurer,,Karen A. Coffman,REP,1049,488,378,183
Jackson,"Henrietta Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,1120,612,347,161
Jackson,"Leoni Township, Precinct 1MC",County Treasurer,,Karen A. Coffman,REP,1336,518,593,225
Jackson,"Leoni Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,1381,657,500,224
Jackson,"Leoni Township, Precinct 3",County Treasurer,,Karen A. Coffman,REP,1253,565,469,219
Jackson,"Leoni Township, Precinct 4",County Treasurer,,Karen A. Coffman,REP,1394,575,499,320
Jackson,"Liberty Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,936,733,0,203
Jackson,"Liberty Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,649,492,0,157
Jackson,"Napoleon Township, Precinct 1NAP",County Treasurer,,Karen A. Coffman,REP,1044,604,308,132
Jackson,"Napoleon Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,917,484,259,174
Jackson,"Napoleon Township, Precinct 3NAP",County Treasurer,,Karen A. Coffman,REP,1079,554,378,147
Jackson,"Norvell Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,601,370,186,45
Jackson,"Norvell Township, Precinct 2COL",County Treasurer,,Karen A. Coffman,REP,736,366,276,94
Jackson,"Parma Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1081,932,0,149
Jackson,"Pulaski Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,833,754,0,79
Jackson,"Rives Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1123,552,327,244
Jackson,"Rives Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,912,466,263,183
Jackson,"Sandstone Charter Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,791,362,239,190
Jackson,"Sandstone Charter Township, Precinct 2WEST",County Treasurer,,Karen A. Coffman,REP,567,287,135,145
Jackson,"Sandstone Charter Township, Precinct 3",County Treasurer,,Karen A. Coffman,REP,515,302,108,105
Jackson,"Spring Arbor Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,834,295,291,248
Jackson,"Spring Arbor Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,1430,536,394,500
Jackson,"Spring Arbor Township, Precinct 3",County Treasurer,,Karen A. Coffman,REP,1190,530,319,341
Jackson,"Springport Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,884,829,0,55
Jackson,"Summit Township, Precinct 1JPS",County Treasurer,,Karen A. Coffman,REP,914,422,276,216
Jackson,"Summit Township, Precinct 2",County Treasurer,,Karen A. Coffman,REP,1421,419,636,366
Jackson,"Summit Township, Precinct 3JPS",County Treasurer,,Karen A. Coffman,REP,1140,411,444,285
Jackson,"Summit Township, Precinct 4JPS",County Treasurer,,Karen A. Coffman,REP,1260,364,487,409
Jackson,"Summit Township, Precinct 5",County Treasurer,,Karen A. Coffman,REP,1213,314,446,453
Jackson,"Summit Township, Precinct 6",County Treasurer,,Karen A. Coffman,REP,793,262,286,245
Jackson,"Summit Township, Precinct 7",County Treasurer,,Karen A. Coffman,REP,1407,669,407,331
Jackson,"Summit Township, Precinct 8",County Treasurer,,Karen A. Coffman,REP,1101,531,317,253
Jackson,"Tompkins Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1194,758,254,182
Jackson,"Waterloo Township, Precinct 1",County Treasurer,,Karen A. Coffman,REP,1248,707,378,163
Jackson,"City of Jackson, Ward 1, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,732,399,205,128
Jackson,"City of Jackson, Ward 2, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,180,78,73,29
Jackson,"City of Jackson, Ward 2, Precinct 3",County Drain Commissioner,,Geoffrey W. Snyder,REP,780,407,225,148
Jackson,"City of Jackson, Ward 3, Precinct 4",County Drain Commissioner,,Geoffrey W. Snyder,REP,578,313,138,127
Jackson,"City of Jackson, Ward 3, Precinct 5",County Drain Commissioner,,Geoffrey W. Snyder,REP,739,415,166,158
Jackson,"City of Jackson, Ward 4, Precinct 6",County Drain Commissioner,,Geoffrey W. Snyder,REP,740,406,176,158
Jackson,"City of Jackson, Ward 4, Precinct 7",County Drain Commissioner,,Geoffrey W. Snyder,REP,609,326,147,136
Jackson,"City of Jackson, Ward 5, Precinct 8",County Drain Commissioner,,Geoffrey W. Snyder,REP,977,460,283,234
Jackson,"City of Jackson, Ward 6, Precinct 9",County Drain Commissioner,,Geoffrey W. Snyder,REP,1127,582,314,231
Jackson,"City of Jackson, Ward 6, Precinct 10",County Drain Commissioner,,Geoffrey W. Snyder,REP,719,330,189,200
Jackson,"Blackman Charter Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,930,391,304,235
Jackson,"Blackman Charter Township, Precinct 2NW",County Drain Commissioner,,Geoffrey W. Snyder,REP,1160,395,352,413
Jackson,"Blackman Charter Township, Precinct 3NW",County Drain Commissioner,,Geoffrey W. Snyder,REP,1101,435,445,221
Jackson,"Blackman Charter Township, Precinct 4NW",County Drain Commissioner,,Geoffrey W. Snyder,REP,806,361,269,176
Jackson,"Blackman Charter Township, Precinct 5",County Drain Commissioner,,Geoffrey W. Snyder,REP,995,472,261,262
Jackson,"Blackman Charter Township, Precinct 6NW",County Drain Commissioner,,Geoffrey W. Snyder,REP,1206,377,461,368
Jackson,"Columbia Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,1205,434,346,425
Jackson,"Columbia Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,923,344,298,281
Jackson,"Columbia Township, Precinct 3COL",County Drain Commissioner,,Geoffrey W. Snyder,REP,1473,522,527,424
Jackson,"Concord Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,1270,782,343,145
Jackson,"Grass Lake Charter Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,1245,727,377,141
Jackson,"Grass Lake Charter Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,1099,594,363,142
Jackson,"Grass Lake Charter Township, Precinct 3VIL",County Drain Commissioner,,Geoffrey W. Snyder,REP,473,287,141,45
Jackson,"Hanover Township, Precinct 1HH",County Drain Commissioner,,Geoffrey W. Snyder,REP,767,369,258,140
Jackson,"Hanover Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,966,611,234,121
Jackson,"Henrietta Township, Precinct 1NW",County Drain Commissioner,,Geoffrey W. Snyder,REP,1030,483,367,180
Jackson,"Henrietta Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,1122,613,348,161
Jackson,"Leoni Township, Precinct 1MC",County Drain Commissioner,,Geoffrey W. Snyder,REP,1319,515,585,219
Jackson,"Leoni Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,1364,645,494,225
Jackson,"Leoni Township, Precinct 3",County Drain Commissioner,,Geoffrey W. Snyder,REP,1223,551,459,213
Jackson,"Leoni Township, Precinct 4",County Drain Commissioner,,Geoffrey W. Snyder,REP,1376,566,489,321
Jackson,"Liberty Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,904,710,0,194
Jackson,"Liberty Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,646,488,0,158
Jackson,"Napoleon Township, Precinct 1NAP",County Drain Commissioner,,Geoffrey W. Snyder,REP,1038,601,305,132
Jackson,"Napoleon Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,914,485,256,173
Jackson,"Napoleon Township, Precinct 3NAP",County Drain Commissioner,,Geoffrey W. Snyder,REP,1065,553,365,147
Jackson,"Norvell Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,591,363,183,45
Jackson,"Norvell Township, Precinct 2COL",County Drain Commissioner,,Geoffrey W. Snyder,REP,735,365,276,94
Jackson,"Parma Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,1076,928,0,148
Jackson,"Pulaski Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,821,746,0,75
Jackson,"Rives Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,1100,542,316,242
Jackson,"Rives Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,899,460,257,182
Jackson,"Sandstone Charter Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,774,359,233,182
Jackson,"Sandstone Charter Township, Precinct 2WEST",County Drain Commissioner,,Geoffrey W. Snyder,REP,557,282,132,143
Jackson,"Sandstone Charter Township, Precinct 3",County Drain Commissioner,,Geoffrey W. Snyder,REP,508,300,105,103
Jackson,"Spring Arbor Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,820,294,283,243
Jackson,"Spring Arbor Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,1405,526,393,486
Jackson,"Spring Arbor Township, Precinct 3",County Drain Commissioner,,Geoffrey W. Snyder,REP,1178,521,317,340
Jackson,"Springport Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,874,819,0,55
Jackson,"Summit Township, Precinct 1JPS",County Drain Commissioner,,Geoffrey W. Snyder,REP,901,413,270,218
Jackson,"Summit Township, Precinct 2",County Drain Commissioner,,Geoffrey W. Snyder,REP,1374,403,611,360
Jackson,"Summit Township, Precinct 3JPS",County Drain Commissioner,,Geoffrey W. Snyder,REP,1112,397,441,274
Jackson,"Summit Township, Precinct 4JPS",County Drain Commissioner,,Geoffrey W. Snyder,REP,1236,360,475,401
Jackson,"Summit Township, Precinct 5",County Drain Commissioner,,Geoffrey W. Snyder,REP,1175,305,429,441
Jackson,"Summit Township, Precinct 6",County Drain Commissioner,,Geoffrey W. Snyder,REP,771,260,279,232
Jackson,"Summit Township, Precinct 7",County Drain Commissioner,,Geoffrey W. Snyder,REP,1394,666,403,325
Jackson,"Summit Township, Precinct 8",County Drain Commissioner,,Geoffrey W. Snyder,REP,1084,525,309,250
Jackson,"Tompkins Township, Precinct 1",County Drain Commissioner,,Geoffrey W. Snyder,REP,1164,738,248,178
