county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Isabella,"Vernon Township, Precinct 1",County Register of Deeds,,Under Votes,,170,0,20,190
Isabella,"Vernon Township, Precinct 1",County Road Commissioner,,Bob Busch,DEM,187,0,33,220
Isabella,"Vernon Township, Precinct 1",County Road Commissioner,,Kelly D. Beltinck,REP,442,0,76,518
Isabella,"Vernon Township, Precinct 1",County Road Commissioner,,Patrick J. Recker,REP,439,0,74,513
Isabella,"Vernon Township, Precinct 1",County Road Commissioner,,Write-ins,,2,0,1,3
Isabella,"Vernon Township, Precinct 1",County Road Commissioner,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",County Road Commissioner,,Under Votes,,299,0,36,335
Isabella,"Vernon Township, Precinct 1",County Drain Commissioner,,Ryon Skalitzky,DEM,175,0,29,204
Isabella,"Vernon Township, Precinct 1",County Drain Commissioner,,Robert J. Willoughby,REP,468,0,76,544
Isabella,"Vernon Township, Precinct 1",County Drain Commissioner,,Write-ins,,2,0,0,2
Isabella,"Vernon Township, Precinct 1",County Drain Commissioner,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",County Drain Commissioner,,Under Votes,,40,0,5,45
Isabella,"Vernon Township, Precinct 1",County Commissioner 1st District,,Nicole S. Hagle,DEM,184,0,30,214
Isabella,"Vernon Township, Precinct 1",County Commissioner 1st District,,Steven G. Weber,REP,460,0,75,535
Isabella,"Vernon Township, Precinct 1",County Commissioner 1st District,,Write-ins,,1,0,0,1
Isabella,"Vernon Township, Precinct 1",County Commissioner 1st District,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",County Commissioner 1st District,,Under Votes,,40,0,5,45
Isabella,"Vernon Township, Precinct 1",Vernon Township Supervisor,,Ben Browning,REP,529,0,86,615
Isabella,"Vernon Township, Precinct 1",Vernon Township Supervisor,,Write-ins,,3,0,3,6
Isabella,"Vernon Township, Precinct 1",Vernon Township Supervisor,,Over Votes,,1,0,0,1
Isabella,"Vernon Township, Precinct 1",Vernon Township Supervisor,,Under Votes,,151,0,21,172
Isabella,"Vernon Township, Precinct 1",Vernon Township Clerk,,Loren L. Cole,REP,540,0,87,627
Isabella,"Vernon Township, Precinct 1",Vernon Township Clerk,,Write-ins,,2,0,3,5
Isabella,"Vernon Township, Precinct 1",Vernon Township Clerk,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Vernon Township Clerk,,Under Votes,,142,0,20,162
Isabella,"Vernon Township, Precinct 1",Vernon Township Treasurer,,Stephanie Allen,REP,533,0,86,619
Isabella,"Vernon Township, Precinct 1",Vernon Township Treasurer,,Write-ins,,2,0,3,5
Isabella,"Vernon Township, Precinct 1",Vernon Township Treasurer,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Vernon Township Treasurer,,Under Votes,,149,0,21,170
Isabella,"Vernon Township, Precinct 1",Vernon Township Trustee,,Lee Cole,REP,491,0,76,567
Isabella,"Vernon Township, Precinct 1",Vernon Township Trustee,,E. Jeffery Denton,REP,473,0,81,554
Isabella,"Vernon Township, Precinct 1",Vernon Township Trustee,,Write-ins,,1,0,4,5
Isabella,"Vernon Township, Precinct 1",Vernon Township Trustee,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Vernon Township Trustee,,Under Votes,,403,0,59,462
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,233,0,50,283
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,253,0,35,288
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-ins,,5,0,0,5
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Votes,,193,0,25,218
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,228,0,32,260
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,250,0,53,303
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-ins,,4,0,0,4
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,202,0,25,227
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Stephen L. Borrello,,371,0,62,433
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Write-ins,,9,0,0,9
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Under Votes,,304,0,48,352
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,372,0,62,434
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-ins,,8,0,1,9
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Votes,,304,0,47,351
Isabella,"Vernon Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,JEB Allen,,375,0,62,437
Isabella,"Vernon Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Write-ins,,7,0,0,7
Isabella,"Vernon Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Under Votes,,302,0,48,350
Isabella,"Vernon Township, Precinct 1",Judge of Probate Court Incumbent,,Stuart Black,,375,0,64,439
Isabella,"Vernon Township, Precinct 1",Judge of Probate Court Incumbent,,Write-ins,,9,0,0,9
Isabella,"Vernon Township, Precinct 1",Judge of Probate Court Incumbent,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Judge of Probate Court Incumbent,,Under Votes,,300,0,46,346
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Richard Allen,,316,0,64,380
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Karen Moore,,299,0,42,341
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Lois Pittsley,,228,0,40,268
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Write-ins,,9,0,1,10
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Over Votes,,3,0,0,3
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Under Votes,,1191,0,183,1374
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,368,0,61,429
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Write-ins,,3,0,1,4
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Under Votes,,311,0,48,359
Isabella,"Vernon Township, Precinct 1",Beal City Public Schools Board Member,,Curt Gottschalk,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Beal City Public Schools Board Member,,Jon Thodoroff,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Beal City Public Schools Board Member,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Beal City Public Schools Board Member,,Under Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Susan Atwood,,226,0,33,259
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Jennifer Dancer,,272,0,31,303
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Shari Lowe,,191,0,26,217
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Jason MacDonald,,219,0,29,248
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Samantha Sharp,,234,0,32,266
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Write-ins,,6,0,0,6
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Over Votes,,4,0,0,4
Isabella,"Vernon Township, Precinct 1",Clare Public Schools Board Member,,Under Votes,,996,0,149,1145
Isabella,"Vernon Township, Precinct 1",Farwell Area Schools Board Member,,Jade Campbell,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Farwell Area Schools Board Member,,Kellee Robinson,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Farwell Area Schools Board Member,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Farwell Area Schools Board Member,,Under Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Madison Chapman,,51,0,9,60
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Kristina Marie Hug,,49,0,10,59
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Melissa Isaac,,36,0,10,46
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Tamara Kobylarz,,16,0,6,22
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Under Votes,,82,0,23,105
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Derek Snyder,,55,0,18,73
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Nathan C. Tomson,,27,0,4,31
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Under Votes,,35,0,7,42
Isabella,"Vernon Township, Precinct 1",Isabella County Sheriff's Office Road Patrol Proposal,,Yes,,215,0,26,241
Isabella,"Vernon Township, Precinct 1",Isabella County Sheriff's Office Road Patrol Proposal,,No,,407,0,74,481
Isabella,"Vernon Township, Precinct 1",Isabella County Sheriff's Office Road Patrol Proposal,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Isabella County Sheriff's Office Road Patrol Proposal,,Under Votes,,63,0,10,73
Isabella,"Wise Township, Precinct 1",Ballots Cast,,,,660,0,33,693
Isabella,"Wise Township, Precinct 1",President,,Kamala D. Harris,DEM,160,0,8,168
Isabella,"Wise Township, Precinct 1",President,,Donald J. Trump,REP,484,0,25,509
Isabella,"Wise Township, Precinct 1",President,,Chase Oliver,LIB,1,0,0,1
Isabella,"Wise Township, Precinct 1",President,,Randall Terry,UST,1,0,0,1
Isabella,"Wise Township, Precinct 1",President,,Jill Stein,GRE,1,0,0,1
Isabella,"Wise Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",NLP,10,0,0,10
Isabella,"Wise Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Isabella,"Wise Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Isabella,"Wise Township, Precinct 1",President,,Write-ins,,1,0,0,1
Isabella,"Wise Township, Precinct 1",President,,Over Votes,,0,0,0,0
Isabella,"Wise Township, Precinct 1",President,,Under Votes,,2,0,0,2
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,166,0,8,174
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,451,0,24,475
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,7,0,0,7
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Dave Stein,UST,10,0,0,10
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,1,0,0,1
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,3,0,0,3
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Write-ins,,2,0,0,2
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Over Votes,,0,0,0,0
Isabella,"Wise Township, Precinct 1",U.S. Senate,,Under Votes,,20,0,1,21
Isabella,"Wise Township, Precinct 1",U.S. House,2,Michael Lynch,DEM,141,0,5,146
Isabella,"Wise Township, Precinct 1",U.S. House,2,John R. Moolenaar,REP,468,0,26,494
Isabella,"Wise Township, Precinct 1",U.S. House,2,Ben DeJong,LIB,8,0,0,8
Isabella,"Wise Township, Precinct 1",U.S. House,2,Scott Adams,UST,12,0,0,12
Isabella,"Wise Township, Precinct 1",U.S. House,2,Write-ins,,1,0,0,1
Isabella,"Wise Township, Precinct 1",U.S. House,2,Over Votes,,0,0,0,0
Isabella,"Wise Township, Precinct 1",U.S. House,2,Under Votes,,30,0,2,32
Isabella,"Wise Township, Precinct 1",State House,92,Timothy Odykirk,DEM,153,0,7,160
Isabella,"Wise Township, Precinct 1",State House,92,Jerry Neyer,REP,463,0,24,487
Isabella,"Wise Township, Precinct 1",State House,92,Write-ins,,3,0,0,3
Isabella,"Wise Township, Precinct 1",State House,92,Over Votes,,2,0,0,2
Isabella,"Wise Township, Precinct 1",State House,92,Under Votes,,39,0,2,41
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,136,0,6,142
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,127,0,6,133
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,397,0,21,418
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,378,0,23,401
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,16,0,0,16
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,8,0,0,8
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,10,0,0,10
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,33,0,1,34
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Write-ins,,2,0,0,2
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Over Votes,,2,0,0,2
Isabella,"Wise Township, Precinct 1",Member of the State Board of Education,,Under Votes,,211,0,9,220
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,140,0,7,147
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,134,0,7,141
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,405,0,22,427
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,341,0,21,362
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,20,0,0,20
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,27,0,0,27
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Write-ins,,2,0,0,2
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Over Votes,,0,0,0,0
Isabella,"Wise Township, Precinct 1",Regent of the University of Michigan,,Under Votes,,251,0,9,260
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,137,0,7,144
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,DEM,126,0,6,132
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,387,0,22,409
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,366,0,23,389
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,21,0,0,21
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,15,0,0,15
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,7,0,0,7
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRE,2,0,0,2
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Write-ins,,3,0,0,3
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Over Votes,,0,0,0,0
Isabella,"Wise Township, Precinct 1",Trustee of Michigan State University,,Under Votes,,256,0,8,264
Isabella,"Wise Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,122,0,6,128
Isabella,"Wise Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,135,0,5,140
Isabella,"Wise Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,374,0,22,396
