county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Saginaw,"Saginaw Township, Precinct 14",Register of Deeds,,Over Vote Count,,0,1,0,1
Saginaw,"Saginaw Township, Precinct 14",Register of Deeds,,Under Vote Count,,315,273,83,671
Saginaw,"Saginaw Township, Precinct 15",Ballots Cast,,,,934,1008,206,2148
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Democratic Party,DEM,177,330,38,545
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Republican Party,REP,274,227,80,581
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Libertarian Party,LIB,2,1,0,3
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,U.S. Taxpayers Party,UST,1,2,0,3
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Green Party,GRE,5,1,1,7
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Working Class Party,WCP,4,1,2,7
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Natural Law Party,NLP,1,0,0,1
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Over Vote Count,,0,0,1,1
Saginaw,"Saginaw Township, Precinct 15",Straight Party,,Under Vote Count,,470,446,84,1000
Saginaw,"Saginaw Township, Precinct 15",President,,Kamala D. Harris,DEM,327,559,72,958
Saginaw,"Saginaw Township, Precinct 15",President,,Donald J. Trump,REP,574,435,130,1139
Saginaw,"Saginaw Township, Precinct 15",President,,Chase Oliver,LIB,2,2,0,4
Saginaw,"Saginaw Township, Precinct 15",President,,Randall Terry,UST,1,1,0,2
Saginaw,"Saginaw Township, Precinct 15",President,,Jill Stein,GRE,13,3,4,20
Saginaw,"Saginaw Township, Precinct 15",President,,Robert F. Kennedy Jr.,NLP,3,1,0,4
Saginaw,"Saginaw Township, Precinct 15",President,,Joseph Kishore,NPA,0,2,0,2
Saginaw,"Saginaw Township, Precinct 15",President,,Cornel West,NPA,3,0,0,3
Saginaw,"Saginaw Township, Precinct 15",President,,Write-in,,3,1,0,4
Saginaw,"Saginaw Township, Precinct 15",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",President,,Peter Sonski,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",President,,Over Vote Count,,3,1,0,4
Saginaw,"Saginaw Township, Precinct 15",President,,Under Vote Count,,5,3,0,8
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Elissa Slotkin,DEM,333,566,76,975
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Mike Rogers,REP,541,414,122,1077
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Joseph Solis-Mullen,LIB,10,2,1,13
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Dave Stein,UST,12,8,1,21
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Douglas P. Marsh,GRE,12,1,2,15
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Doug Dern,NLP,1,2,1,4
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Write-in,,2,1,0,3
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",U.S. Senate,,Under Vote Count,,23,14,3,40
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Kristen McDonald Rivet,DEM,365,561,81,1007
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Paul Junge,REP,487,403,113,1003
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Steve Barcelo,LIB,8,7,2,17
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,James Allen Little,UST,9,5,1,15
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Jim Casha,GRE,7,0,1,8
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Kathy Goodwin,WCP,27,14,5,46
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Write-in,,4,1,0,5
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",U.S. House,8,Under Vote Count,,27,17,3,47
Saginaw,"Saginaw Township, Precinct 15",State House,93,Kevin C. Seamon,DEM,275,496,65,836
Saginaw,"Saginaw Township, Precinct 15",State House,93,Tim Kelly,REP,596,462,131,1189
Saginaw,"Saginaw Township, Precinct 15",State House,93,Write-in,,9,2,1,12
Saginaw,"Saginaw Township, Precinct 15",State House,93,Over Vote Count,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",State House,93,Under Vote Count,,54,48,9,111
Saginaw,"Saginaw Township, Precinct 15",Prosecuting Attorney,,John A. McColgan Jr.,DEM,530,663,103,1296
Saginaw,"Saginaw Township, Precinct 15",Prosecuting Attorney,,Write-in,,46,8,7,61
Saginaw,"Saginaw Township, Precinct 15",Prosecuting Attorney,,Over Vote Count,,1,0,0,1
Saginaw,"Saginaw Township, Precinct 15",Prosecuting Attorney,,Under Vote Count,,357,337,96,790
Saginaw,"Saginaw Township, Precinct 15",Sheriff,,William L. Federspiel,DEM,461,645,90,1196
Saginaw,"Saginaw Township, Precinct 15",Sheriff,,Jason Wise,REP,427,334,108,869
Saginaw,"Saginaw Township, Precinct 15",Sheriff,,Write-in,,9,1,0,10
Saginaw,"Saginaw Township, Precinct 15",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",Sheriff,,Under Vote Count,,37,28,8,73
Saginaw,"Saginaw Township, Precinct 15",County Clerk,,Vanessa Guerra,DEM,529,647,111,1287
Saginaw,"Saginaw Township, Precinct 15",County Clerk,,Write-in,,44,7,7,58
Saginaw,"Saginaw Township, Precinct 15",County Clerk,,Over Vote Count,,0,1,0,1
Saginaw,"Saginaw Township, Precinct 15",County Clerk,,Under Vote Count,,361,353,88,802
Saginaw,"Saginaw Township, Precinct 15",County Treasurer,,Timothy Novak,DEM,538,663,108,1309
Saginaw,"Saginaw Township, Precinct 15",County Treasurer,,Write-in,,46,7,5,58
Saginaw,"Saginaw Township, Precinct 15",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",County Treasurer,,Under Vote Count,,350,338,93,781
Saginaw,"Saginaw Township, Precinct 15",Register of Deeds,,Katie Albosta Kelly,DEM,527,664,108,1299
Saginaw,"Saginaw Township, Precinct 15",Register of Deeds,,Write-in,,45,7,5,57
Saginaw,"Saginaw Township, Precinct 15",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Saginaw Township, Precinct 15",Register of Deeds,,Under Vote Count,,362,337,93,792
Saginaw,"Spaulding Township, Precinct 1",Ballots Cast,,,,1007,1,87,1095
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,Democratic Party,DEM,278,1,23,302
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,Republican Party,REP,291,0,32,323
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,3,0,0,3
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,Green Party,GRE,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,Working Class Party,WCP,4,0,0,4
Saginaw,"Spaulding Township, Precinct 1",Straight Party,,Natural Law Party,NLP,1,0,0,1
Saginaw,"Spaulding Township, Precinct 1",President,,Kamala D. Harris,DEM,421,1,38,460
Saginaw,"Spaulding Township, Precinct 1",President,,Donald J. Trump,REP,563,0,48,611
Saginaw,"Spaulding Township, Precinct 1",President,,Chase Oliver,LIB,1,0,0,1
Saginaw,"Spaulding Township, Precinct 1",President,,Randall Terry,UST,1,0,0,1
Saginaw,"Spaulding Township, Precinct 1",President,,Jill Stein,GRE,3,0,0,3
Saginaw,"Spaulding Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,7,0,0,7
Saginaw,"Spaulding Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",President,,Write-in,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,439,1,37,477
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,499,0,49,548
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,8,0,0,8
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Dave Stein,UST,8,0,0,8
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,9,0,0,9
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,3,0,1,4
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Write-in,,4,0,0,4
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,467,1,39,507
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,Paul Junge,REP,456,0,47,503
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,14,0,0,14
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,James Allen Little,UST,4,0,0,4
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,Jim Casha,GRE,3,0,0,3
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,26,0,1,27
Saginaw,"Spaulding Township, Precinct 1",U.S. House,8,Write-in,,5,0,0,5
Saginaw,"Spaulding Township, Precinct 1",State House,93,Kevin C. Seamon,DEM,225,0,12,237
Saginaw,"Spaulding Township, Precinct 1",State House,93,Tim Kelly,REP,399,0,32,431
Saginaw,"Spaulding Township, Precinct 1",State House,93,Write-in,,6,0,0,6
Saginaw,"Spaulding Township, Precinct 1",State House,93,Over Vote Count,,0,0,0,0
Saginaw,"Spaulding Township, Precinct 1",State House,93,Under Vote Count,,54,0,0,54
Saginaw,"Spaulding Township, Precinct 1",State House,94,Amos O'Neal,DEM,210,1,27,238
Saginaw,"Spaulding Township, Precinct 1",State House,94,Robert E. Zelle,REP,102,0,14,116
Saginaw,"Spaulding Township, Precinct 1",State House,94,Write-in,,2,0,1,3
Saginaw,"Spaulding Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,,,,647
Saginaw,"Spaulding Township, Precinct 1",Prosecuting Attorney,,Write-in,,,,,45
Saginaw,"Spaulding Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,,,,0
Saginaw,"Spaulding Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,,,,403
Saginaw,"Spaulding Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,582,1,41,624
Saginaw,"Spaulding Township, Precinct 1",Sheriff,,Jason Wise,REP,382,0,42,424
Saginaw,"Spaulding Township, Precinct 1",Sheriff,,Write-in,,5,0,0,5
Saginaw,"Spaulding Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,,,,669
Saginaw,"Spaulding Township, Precinct 1",County Clerk,,Write-in,,,,,43
Saginaw,"Spaulding Township, Precinct 1",County Clerk,,Over Vote Count,,,,,0
Saginaw,"Spaulding Township, Precinct 1",County Clerk,,Under Vote Count,,,,,383
Saginaw,"Spaulding Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,,,,665
Saginaw,"Spaulding Township, Precinct 1",County Treasurer,,Write-in,,,,,42
Saginaw,"Spaulding Township, Precinct 1",County Treasurer,,Over Vote Count,,,,,0
Saginaw,"Spaulding Township, Precinct 1",County Treasurer,,Under Vote Count,,,,,388
Saginaw,"Spaulding Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,,,,656
Saginaw,"Spaulding Township, Precinct 1",Register of Deeds,,Write-in,,,,,41
Saginaw,"Spaulding Township, Precinct 1",Register of Deeds,,Over Vote Count,,,,,0
Saginaw,"Spaulding Township, Precinct 1",Register of Deeds,,Under Vote Count,,,,,398
Saginaw,"St. Charles Township, Precinct 1",Ballots Cast,,,,1099,577,88,1764
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Democratic Party,DEM,107,124,10,241
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Republican Party,REP,418,154,36,608
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Libertarian Party,LIB,7,1,0,8
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,1,0,1
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Green Party,GRE,0,1,0,1
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Working Class Party,WCP,3,2,0,5
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Natural Law Party,NLP,1,1,0,2
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",Straight Party,,Under Vote Count,,563,293,42,898
Saginaw,"St. Charles Township, Precinct 1",President,,Kamala D. Harris,DEM,262,270,18,550
Saginaw,"St. Charles Township, Precinct 1",President,,Donald J. Trump,REP,807,287,69,1163
Saginaw,"St. Charles Township, Precinct 1",President,,Chase Oliver,LIB,8,2,0,10
Saginaw,"St. Charles Township, Precinct 1",President,,Randall Terry,UST,3,3,0,6
Saginaw,"St. Charles Township, Precinct 1",President,,Jill Stein,GRE,5,1,0,6
Saginaw,"St. Charles Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,6,7,1,14
Saginaw,"St. Charles Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",President,,Cornel West,NPA,0,1,0,1
Saginaw,"St. Charles Township, Precinct 1",President,,Write-in,,1,2,0,3
Saginaw,"St. Charles Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",President,,Claudia De la Cruz,,1,1,0,2
Saginaw,"St. Charles Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",President,,Over Vote Count,,1,0,0,1
Saginaw,"St. Charles Township, Precinct 1",President,,Under Vote Count,,6,4,0,10
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,275,269,19,563
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,744,277,63,1084
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,21,4,0,25
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Dave Stein,UST,7,6,3,16
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,3,5,1,9
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,8,0,0,8
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,2,0,2
Saginaw,"St. Charles Township, Precinct 1",U.S. Senate,,Under Vote Count,,40,14,2,56
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,315,280,19,614
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Paul Junge,REP,676,258,59,993
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,25,7,1,33
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,James Allen Little,UST,4,4,0,8
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Jim Casha,GRE,0,2,1,3
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,31,11,6,48
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Write-in,,3,0,0,3
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",U.S. House,8,Under Vote Count,,45,15,2,62
Saginaw,"St. Charles Township, Precinct 1",State House,93,Kevin C. Seamon,DEM,228,236,18,482
Saginaw,"St. Charles Township, Precinct 1",State House,93,Tim Kelly,REP,781,302,67,1150
Saginaw,"St. Charles Township, Precinct 1",State House,93,Write-in,,5,1,0,6
Saginaw,"St. Charles Township, Precinct 1",State House,93,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",State House,93,Under Vote Count,,85,38,3,126
Saginaw,"St. Charles Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,542,348,38,928
Saginaw,"St. Charles Township, Precinct 1",Prosecuting Attorney,,Write-in,,57,10,5,72
Saginaw,"St. Charles Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,500,219,45,764
Saginaw,"St. Charles Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,415,321,30,766
Saginaw,"St. Charles Township, Precinct 1",Sheriff,,Jason Wise,REP,614,239,52,905
Saginaw,"St. Charles Township, Precinct 1",Sheriff,,Write-in,,4,1,1,6
Saginaw,"St. Charles Township, Precinct 1",Sheriff,,Over Vote Count,,0,1,0,1
Saginaw,"St. Charles Township, Precinct 1",Sheriff,,Under Vote Count,,66,15,5,86
Saginaw,"St. Charles Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,564,351,35,950
Saginaw,"St. Charles Township, Precinct 1",County Clerk,,Write-in,,58,13,6,77
Saginaw,"St. Charles Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",County Clerk,,Under Vote Count,,477,213,47,737
Saginaw,"St. Charles Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,559,365,34,958
Saginaw,"St. Charles Township, Precinct 1",County Treasurer,,Write-in,,57,10,7,74
Saginaw,"St. Charles Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",County Treasurer,,Under Vote Count,,483,202,47,732
Saginaw,"St. Charles Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,565,358,34,957
Saginaw,"St. Charles Township, Precinct 1",Register of Deeds,,Write-in,,55,11,8,74
Saginaw,"St. Charles Township, Precinct 1",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"St. Charles Township, Precinct 1",Register of Deeds,,Under Vote Count,,479,208,46,733
Saginaw,"Swan Creek Township, Precinct 1",Ballots Cast,,,,1536,0,123,1659
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Democratic Party,DEM,211,0,8,219
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Republican Party,REP,562,0,50,612
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Green Party,GRE,1,0,0,1
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Working Class Party,WCP,1,0,0,1
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Natural Law Party,NLP,2,0,0,2
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",Straight Party,,Under Vote Count,,756,0,65,821
Saginaw,"Swan Creek Township, Precinct 1",President,,Kamala D. Harris,DEM,418,0,27,445
Saginaw,"Swan Creek Township, Precinct 1",President,,Donald J. Trump,REP,1081,0,94,1175
Saginaw,"Swan Creek Township, Precinct 1",President,,Chase Oliver,LIB,5,0,1,6
Saginaw,"Swan Creek Township, Precinct 1",President,,Randall Terry,UST,2,0,0,2
Saginaw,"Swan Creek Township, Precinct 1",President,,Jill Stein,GRE,3,0,1,4
Saginaw,"Swan Creek Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,17,0,0,17
Saginaw,"Swan Creek Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Write-in,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",President,,Over Vote Count,,2,0,0,2
Saginaw,"Swan Creek Township, Precinct 1",President,,Under Vote Count,,8,0,0,8
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,436,0,27,463
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,1014,0,94,1108
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,11,0,0,11
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Dave Stein,UST,13,0,0,13
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,7,0,1,8
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,4,0,1,5
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Swan Creek Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
