county,precinct,office,district,candidate,party,early_voting,avcb,election_day,votes
Hillsdale,"Adams Township, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,204,0,940,"1,144"
Hillsdale,"Adams Township, Precinct 1",Drain Commissioner,,Matt Word,REP,205,0,934,"1,139"
Hillsdale,"Adams Township, Precinct 1",Surveyor,,Michael Lodzinski,REP,203,0,915,"1,118"
Hillsdale,"Adams Township, Precinct 1",County Commissioner 4th District,,Brad Benzing,REP,197,0,926,"1,123"
Hillsdale,"Adams Township, Precinct 1",Supervisor,,Randy G. Johnson,REP,198,0,932,"1,130"
Hillsdale,"Adams Township, Precinct 1",Clerk,,Suzy Roberts,REP,198,0,947,"1,145"
Hillsdale,"Adams Township, Precinct 1",Treasurer,,David McCumber,REP,196,0,912,"1,108"
Hillsdale,"Adams Township, Precinct 1",Trustee,,Jason Griffiths,REP,194,0,904,"1,098"
Hillsdale,"Adams Township, Precinct 1",Trustee,,Daniel J. Shadik,REP,181,0,808,989
Hillsdale,"Adams Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,138,0,637,775
Hillsdale,"Adams Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,39,0,290,329
Hillsdale,"Adams Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,43,0,345,388
Hillsdale,"Adams Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,123,0,499,622
Hillsdale,"Adams Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,87,0,587,674
Hillsdale,"Adams Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,105,0,509,614
Hillsdale,"Adams Township, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,137,0,764,901
Hillsdale,"Adams Township, Precinct 1",President Village of North Adams,,Richard Beach,,9,0,115,124
Hillsdale,"Adams Township, Precinct 1",President Village of North Adams,,John P. Castle,,3,0,97,100
Hillsdale,"Adams Township, Precinct 1",Trustee Village of North Adams,,Miranda Brenke,,3,0,101,104
Hillsdale,"Adams Township, Precinct 1",Trustee Village of North Adams,,Helena Lehman,,5,0,131,136
Hillsdale,"Adams Township, Precinct 1",Trustee Village of North Adams,,Steve McPeek,,4,0,122,126
Hillsdale,"Adams Township, Precinct 1",Trustee Village of North Adams,,Jo Ann Scharp,,3,0,124,127
Hillsdale,"Adams Township, Precinct 1",Trustee Village of North Adams,,"Richard Todd, Jr.",,5,0,115,120
Hillsdale,"Adams Township, Precinct 1",Trustee Village of North Adams,,Walter Woodruff,,4,0,133,137
Hillsdale,"Adams Township, Precinct 1",Board Member Hillsdale Community Schools,,Jeremy Adams,,7,0,37,44
Hillsdale,"Adams Township, Precinct 1",Board Member Hillsdale Community Schools,,Jordan C. Adams,,11,0,23,34
Hillsdale,"Adams Township, Precinct 1",Board Member Hillsdale Community Schools,,Matthew Gordon,,19,0,50,69
Hillsdale,"Adams Township, Precinct 1",Board Member Hillsdale Community Schools,,Christopher C. Sumnar,,11,0,45,56
Hillsdale,"Adams Township, Precinct 1",Board Member Jonesville Community Schools,,Ryan Griffiths,,3,0,19,22
Hillsdale,"Adams Township, Precinct 1",Board Member Jonesville Community Schools,,Susan Raker,,3,0,21,24
Hillsdale,"Adams Township, Precinct 1",Board Member Jonesville Community Schools Partial Term Ending 12/31/2026,,Lenya Keller,,4,0,19,23
Hillsdale,"Adams Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,"Justin A. Gardella, II",,40,0,272,312
Hillsdale,"Adams Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Melissa K. Harris,,39,0,366,405
Hillsdale,"Adams Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Teresa Ann Keck,,43,0,336,379
Hillsdale,"Adams Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Donald Lawless,,46,0,247,293
Hillsdale,"Adams Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Brittney Wagler,,66,0,450,516
Hillsdale,"Adams Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Lisa Wallace,,35,0,272,307
Hillsdale,"Adams Township, Precinct 1",Board Member Pittsford Area Schools,,Stacy G. Gamble,,6,0,45,51
Hillsdale,"Adams Township, Precinct 1",Board Member Pittsford Area Schools,,Nathan Wickard,,8,0,42,50
Hillsdale,"Adams Township, Precinct 1",Board Member Pittsford Area Schools Partial Term Ending 12/31/2026,,Jacob Wayne Drawe (W),,1,0,0,1
Hillsdale,"Adams Township, Precinct 1",North Adams-Jerome Public Schools Sinking Fund Millage Proposal,,Yes,,55,0,359,414
Hillsdale,"Adams Township, Precinct 1",North Adams-Jerome Public Schools Sinking Fund Millage Proposal,,No,,81,0,443,524
Hillsdale,"Allen Township, Precinct 1",Registered Voters,,,,,,,1189
Hillsdale,"Allen Township, Precinct 1",Ballots Cast,,,,,,,917
Hillsdale,"Allen Township, Precinct 1",Straight Party,,Democratic Party,DEM,8,0,101,109
Hillsdale,"Allen Township, Precinct 1",Straight Party,,Republican Party,REP,78,0,372,450
Hillsdale,"Allen Township, Precinct 1",Straight Party,,Libertarian Party,LIB,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,2,2
Hillsdale,"Allen Township, Precinct 1",Straight Party,,Green Party,GRN,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,6,6
Hillsdale,"Allen Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,1,1
Hillsdale,"Allen Township, Precinct 1",President,,Kamala Harris Tim Walz,DEM,21,0,179,200
Hillsdale,"Allen Township, Precinct 1",President,,Donald J. Trump JD Vance,REP,108,0,592,700
Hillsdale,"Allen Township, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,2,0,5,7
Hillsdale,"Allen Township, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,1,1
Hillsdale,"Allen Township, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,1,0,0,1
Hillsdale,"Allen Township, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,0,0,2,2
Hillsdale,"Allen Township, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,2,2
Hillsdale,"Allen Township, Precinct 1",President,,Cornel West Melina Abdullah,,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",President,,Peter Sonski (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,20,0,191,211
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,112,0,564,676
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,1,0,6,7
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Dave Stein,UST,0,0,3,3
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,0,0,3,3
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,21,0,160,181
Hillsdale,"Allen Township, Precinct 1",U.S. House,5,Tim Walberg,REP,110,0,596,706
Hillsdale,"Allen Township, Precinct 1",U.S. House,5,James Bronke,GRN,0,0,8,8
Hillsdale,"Allen Township, Precinct 1",State House,35,Don Hicks,DEM,19,0,160,179
Hillsdale,"Allen Township, Precinct 1",State House,35,Jennifer Wortz,REP,114,0,594,708
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,20,0,141,161
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,21,0,136,157
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,102,0,511,613
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,106,0,510,616
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,1,0,14,15
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,2,0,15,17
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,0,0,11,11
Hillsdale,"Allen Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,2,0,33,35
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,17,0,148,165
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,19,0,137,156
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,109,0,533,642
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,95,0,482,577
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,6,0,20,26
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,1,0,29,30
Hillsdale,"Allen Township, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,19,0,150,169
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,17,0,133,150
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,103,0,521,624
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,107,0,504,611
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,2,0,13,15
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,3,0,17,20
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,0,0,16,16
Hillsdale,"Allen Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,0,0,2,2
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,19,0,134,153
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,18,0,135,153
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,98,0,511,609
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,104,0,492,596
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,1,0,5,6
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,"William Mohr, II",UST,2,0,18,20
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,3,0,3,6
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,1,0,24,25
Hillsdale,"Allen Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,0,0,14,14
Hillsdale,"Allen Township, Precinct 1",Prosecuting Attorney,,Jamie Wisniewski,REP,110,0,635,745
Hillsdale,"Allen Township, Precinct 1",Sheriff,,Scott Hodshire,REP,116,0,639,755
Hillsdale,"Allen Township, Precinct 1",Clerk,,Abe Dane,REP,113,0,637,750
Hillsdale,"Allen Township, Precinct 1",Treasurer,,Stephenie Kyser,REP,112,0,628,740
Hillsdale,"Allen Township, Precinct 1",Register of Deeds,,Nick Wheeler,REP,115,0,629,744
Hillsdale,"Allen Township, Precinct 1",County Road Commissioner,,Mark Kline,REP,107,0,587,694
Hillsdale,"Allen Township, Precinct 1",County Road Commissioner,,Michael Parney,REP,109,0,570,679
Hillsdale,"Allen Township, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,115,0,622,737
Hillsdale,"Allen Township, Precinct 1",Drain Commissioner,,Matt Word,REP,116,0,624,740
Hillsdale,"Allen Township, Precinct 1",Surveyor,,Michael Lodzinski,REP,116,0,617,733
Hillsdale,"Allen Township, Precinct 1",County Commissioner 3rd District,,Mark E. Wiley,REP,113,0,621,734
Hillsdale,"Allen Township, Precinct 1",Supervisor,,Kenneth Todd,REP,115,0,623,738
Hillsdale,"Allen Township, Precinct 1",Clerk,,Jessica Kratzer,REP,115,0,637,752
Hillsdale,"Allen Township, Precinct 1",Treasurer,,Amy Jo Huepenbecker,REP,115,0,642,757
Hillsdale,"Allen Township, Precinct 1",Trustee,,Shawnda Cope,REP,108,0,582,690
Hillsdale,"Allen Township, Precinct 1",Trustee,,David Payn,REP,110,0,554,664
Hillsdale,"Allen Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,77,0,387,464
Hillsdale,"Allen Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,33,0,186,219
Hillsdale,"Allen Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,42,0,238,280
Hillsdale,"Allen Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,61,0,304,365
Hillsdale,"Allen Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,56,0,375,431
Hillsdale,"Allen Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,64,0,312,376
Hillsdale,"Allen Township, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,83,0,478,561
Hillsdale,"Allen Township, Precinct 1",Trustee Village of Allen,,Jan L. Seegert,,11,0,57,68
Hillsdale,"Allen Township, Precinct 1",Trustee Village of Allen,,Paul D. Seegert,,13,0,56,69
Hillsdale,"Allen Township, Precinct 1",Trustee Village of Allen Partial Term Ending 11/20/2026,,,,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",Board Member Hillsdale Community Schools,,Jeremy Adams,,2,0,10,12
Hillsdale,"Allen Township, Precinct 1",Board Member Hillsdale Community Schools,,Jordan C. Adams,,1,0,15,16
Hillsdale,"Allen Township, Precinct 1",Board Member Hillsdale Community Schools,,Matthew Gordon,,2,0,16,18
Hillsdale,"Allen Township, Precinct 1",Board Member Hillsdale Community Schools,,Christopher C. Sumnar,,2,0,16,18
Hillsdale,"Allen Township, Precinct 1",Board Member Jonesville Community Schools,,Ryan Griffiths,,14,0,93,107
Hillsdale,"Allen Township, Precinct 1",Board Member Jonesville Community Schools,,Susan Raker,,14,0,81,95
Hillsdale,"Allen Township, Precinct 1",Board Member Jonesville Community Schools Partial Term Ending 12/31/2026,,Lenya Keller,,16,0,99,115
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,Travis Baker,,1,0,14,15
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,Kristen Chapman,,1,0,22,23
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,Jason Eichler,,1,0,17,18
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,Maurice Parks,,0,0,11,11
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,Lauren Skelly,,1,0,12,13
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,Alicia Marie Covey (W),,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",Board Member Litchfield Community Schools,,"David Lynne Covey, Jr. (W)",,0,0,0,0
Hillsdale,"Allen Township, Precinct 1",Board Member Reading Community Schools,,Brian J. Kerspilo,,25,0,110,135
Hillsdale,"Allen Township, Precinct 1",Board Member Reading Community Schools,,Randy W. Sanders,,25,0,99,124
Hillsdale,"Allen Township, Precinct 1",Board Member Reading Community Schools Partial Term Ending 12/31/2026,,Nicole Pridgeon,,31,0,132,163
Hillsdale,"Allen Township, Precinct 1",Board Member Quincy Community Schools,,DeeDee Theresa Davenport,,14,0,71,85
Hillsdale,"Allen Township, Precinct 1",Board Member Quincy Community Schools,,Chelsea Lofton,,21,0,108,129
Hillsdale,"Allen Township, Precinct 1",Board Member Quincy Community Schools,,Denny Taylor,,21,0,92,113
Hillsdale,"Allen Township, Precinct 1",Road and Bridge Maintenance Millage Proposal,,Yes,,37,0,261,298
Hillsdale,"Allen Township, Precinct 1",Road and Bridge Maintenance Millage Proposal,,No,,79,0,398,477
Hillsdale,"Amboy Township, Precinct 1",Registered Voters,,,,,,,870
Hillsdale,"Amboy Township, Precinct 1",Ballots Cast,,,,,,,716
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,Democratic Party,DEM,9,0,72,81
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,Republican Party,REP,70,0,286,356
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,Libertarian Party,LIB,0,0,2,2
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,Green Party,GRN,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,1,1
Hillsdale,"Amboy Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",President,,Kamala Harris Tim Walz,DEM,19,0,142,161
Hillsdale,"Amboy Township, Precinct 1",President,,Donald J. Trump JD Vance,REP,102,0,442,544
Hillsdale,"Amboy Township, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,0,0,3,3
Hillsdale,"Amboy Township, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,0,0,2,2
Hillsdale,"Amboy Township, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,1,0,1,2
Hillsdale,"Amboy Township, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,1,1
Hillsdale,"Amboy Township, Precinct 1",President,,Cornel West Melina Abdullah,,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",President,,Peter Sonski (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,19,0,147,166
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,102,0,408,510
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,0,0,5,5
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Dave Stein,UST,0,0,6,6
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,0,0,7,7
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"Amboy Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,16,0,125,141
Hillsdale,"Amboy Township, Precinct 1",U.S. House,5,Tim Walberg,REP,104,0,435,539
