county,precinct,office,district,candidate,party,absentee,election_day,votes
Macomb,MOUNT CLEMENS 09,U.S. House,10,Saliba,LIB,6,13,19
Macomb,ROSEVILLE 01,U.S. House,10,Ballots Cast,,,,1152
Macomb,ROSEVILLE 01,U.S. House,10,Kirby,WC,5,29,34
Macomb,ROSEVILLE 01,U.S. House,10,Marlinga,DEM,233,375,608
Macomb,ROSEVILLE 01,U.S. House,10,James,REP,122,338,460
Macomb,ROSEVILLE 01,U.S. House,10,Saliba,LIB,1,15,16
Macomb,ROSEVILLE 02,U.S. House,10,Ballots Cast,,,,1280
Macomb,ROSEVILLE 02,U.S. House,10,Kirby,WC,7,20,27
Macomb,ROSEVILLE 02,U.S. House,10,Marlinga,DEM,271,325,596
Macomb,ROSEVILLE 02,U.S. House,10,James,REP,177,412,589
Macomb,ROSEVILLE 02,U.S. House,10,Saliba,LIB,10,15,25
Macomb,ROSEVILLE 03,U.S. House,10,Ballots Cast,,,,1042
Macomb,ROSEVILLE 03,U.S. House,10,Kirby,WC,8,23,31
Macomb,ROSEVILLE 03,U.S. House,10,Marlinga,DEM,306,368,674
Macomb,ROSEVILLE 03,U.S. House,10,James,REP,90,204,294
Macomb,ROSEVILLE 03,U.S. House,10,Saliba,LIB,2,11,13
Macomb,ROSEVILLE 04,U.S. House,10,Ballots Cast,,,,714
Macomb,ROSEVILLE 04,U.S. House,10,Kirby,WC,5,9,14
Macomb,ROSEVILLE 04,U.S. House,10,Marlinga,DEM,150,260,410
Macomb,ROSEVILLE 04,U.S. House,10,James,REP,78,189,267
Macomb,ROSEVILLE 04,U.S. House,10,Saliba,LIB,0,4,4
Macomb,ROSEVILLE 05,U.S. House,10,Ballots Cast,,,,1179
Macomb,ROSEVILLE 05,U.S. House,10,Kirby,WC,15,23,38
Macomb,ROSEVILLE 05,U.S. House,10,Marlinga,DEM,277,397,674
Macomb,ROSEVILLE 05,U.S. House,10,James,REP,113,307,420
Macomb,ROSEVILLE 05,U.S. House,10,Saliba,LIB,6,9,15
Macomb,ROSEVILLE 06,U.S. House,10,Ballots Cast,,,,869
Macomb,ROSEVILLE 06,U.S. House,10,Kirby,WC,11,25,36
Macomb,ROSEVILLE 06,U.S. House,10,Marlinga,DEM,159,243,402
Macomb,ROSEVILLE 06,U.S. House,10,James,REP,99,290,389
Macomb,ROSEVILLE 06,U.S. House,10,Saliba,LIB,7,10,17
Macomb,ROSEVILLE 07,U.S. House,10,Ballots Cast,,,,911
Macomb,ROSEVILLE 07,U.S. House,10,Kirby,WC,6,18,24
Macomb,ROSEVILLE 07,U.S. House,10,Marlinga,DEM,207,287,494
Macomb,ROSEVILLE 07,U.S. House,10,James,REP,96,269,365
Macomb,ROSEVILLE 07,U.S. House,10,Saliba,LIB,2,8,10
Macomb,ROSEVILLE 08,U.S. House,10,Ballots Cast,,,,1170
Macomb,ROSEVILLE 08,U.S. House,10,Kirby,WC,11,20,31
Macomb,ROSEVILLE 08,U.S. House,10,Marlinga,DEM,302,289,591
Macomb,ROSEVILLE 08,U.S. House,10,James,REP,134,363,497
Macomb,ROSEVILLE 08,U.S. House,10,Saliba,LIB,5,12,17
Macomb,ROSEVILLE 09,U.S. House,10,Ballots Cast,,,,1523
Macomb,ROSEVILLE 09,U.S. House,10,Kirby,WC,13,23,36
Macomb,ROSEVILLE 09,U.S. House,10,Marlinga,DEM,375,395,770
Macomb,ROSEVILLE 09,U.S. House,10,James,REP,208,464,672
Macomb,ROSEVILLE 09,U.S. House,10,Saliba,LIB,4,8,12
Macomb,ROSEVILLE 10,U.S. House,10,Ballots Cast,,,,863
Macomb,ROSEVILLE 10,U.S. House,10,Kirby,WC,5,14,19
Macomb,ROSEVILLE 10,U.S. House,10,Marlinga,DEM,163,236,399
Macomb,ROSEVILLE 10,U.S. House,10,James,REP,94,313,407
Macomb,ROSEVILLE 10,U.S. House,10,Saliba,LIB,3,9,12
Macomb,ROSEVILLE 11,U.S. House,10,Ballots Cast,,,,1188
Macomb,ROSEVILLE 11,U.S. House,10,Kirby,WC,15,24,39
Macomb,ROSEVILLE 11,U.S. House,10,Marlinga,DEM,267,319,586
Macomb,ROSEVILLE 11,U.S. House,10,James,REP,151,361,512
Macomb,ROSEVILLE 11,U.S. House,10,Saliba,LIB,7,6,13
Macomb,ROSEVILLE 12,U.S. House,10,Ballots Cast,,,,830
Macomb,ROSEVILLE 12,U.S. House,10,Kirby,WC,6,16,22
Macomb,ROSEVILLE 12,U.S. House,10,Marlinga,DEM,223,225,448
Macomb,ROSEVILLE 12,U.S. House,10,James,REP,106,213,319
Macomb,ROSEVILLE 12,U.S. House,10,Saliba,LIB,2,13,15
Macomb,ROSEVILLE 13,U.S. House,10,Ballots Cast,,,,837
Macomb,ROSEVILLE 13,U.S. House,10,Kirby,WC,12,20,32
Macomb,ROSEVILLE 13,U.S. House,10,Marlinga,DEM,216,231,447
Macomb,ROSEVILLE 13,U.S. House,10,James,REP,95,235,330
Macomb,ROSEVILLE 13,U.S. House,10,Saliba,LIB,4,5,9
Macomb,ROSEVILLE 14,U.S. House,10,Ballots Cast,,,,929
Macomb,ROSEVILLE 14,U.S. House,10,Kirby,WC,9,19,28
Macomb,ROSEVILLE 14,U.S. House,10,Marlinga,DEM,193,272,465
Macomb,ROSEVILLE 14,U.S. House,10,James,REP,126,274,400
Macomb,ROSEVILLE 14,U.S. House,10,Saliba,LIB,3,10,13
Macomb,ROSEVILLE 15,U.S. House,10,Ballots Cast,,,,1232
Macomb,ROSEVILLE 15,U.S. House,10,Kirby,WC,12,29,41
Macomb,ROSEVILLE 15,U.S. House,10,Marlinga,DEM,348,401,749
Macomb,ROSEVILLE 15,U.S. House,10,James,REP,149,263,412
Macomb,ROSEVILLE 15,U.S. House,10,Saliba,LIB,1,9,10
Macomb,ROSEVILLE 16,U.S. House,10,Ballots Cast,,,,705
Macomb,ROSEVILLE 16,U.S. House,10,Kirby,WC,7,15,22
Macomb,ROSEVILLE 16,U.S. House,10,Marlinga,DEM,153,197,350
Macomb,ROSEVILLE 16,U.S. House,10,James,REP,84,216,300
Macomb,ROSEVILLE 16,U.S. House,10,Saliba,LIB,4,7,11
Macomb,ROSEVILLE 17,U.S. House,10,Ballots Cast,,,,538
Macomb,ROSEVILLE 17,U.S. House,10,Kirby,WC,9,8,17
Macomb,ROSEVILLE 17,U.S. House,10,Marlinga,DEM,137,154,291
Macomb,ROSEVILLE 17,U.S. House,10,James,REP,61,152,213
Macomb,ROSEVILLE 17,U.S. House,10,Saliba,LIB,0,5,5
Macomb,ROSEVILLE 18,U.S. House,10,Ballots Cast,,,,366
Macomb,ROSEVILLE 18,U.S. House,10,Kirby,WC,5,7,12
Macomb,ROSEVILLE 18,U.S. House,10,Marlinga,DEM,138,164,302
Macomb,ROSEVILLE 18,U.S. House,10,James,REP,18,21,39
Macomb,ROSEVILLE 18,U.S. House,10,Saliba,LIB,1,1,2
Macomb,SHELBY TOWNSHIP 01,U.S. House,10,Ballots Cast,,,,1013
Macomb,SHELBY TOWNSHIP 01,U.S. House,10,Kirby,WC,5,7,12
Macomb,SHELBY TOWNSHIP 01,U.S. House,10,Marlinga,DEM,187,131,318
Macomb,SHELBY TOWNSHIP 01,U.S. House,10,James,REP,227,430,657
Macomb,SHELBY TOWNSHIP 01,U.S. House,10,Saliba,LIB,3,3,6
Macomb,SHELBY TOWNSHIP 02,U.S. House,10,Ballots Cast,,,,1540
Macomb,SHELBY TOWNSHIP 02,U.S. House,10,Kirby,WC,8,15,23
Macomb,SHELBY TOWNSHIP 02,U.S. House,10,Marlinga,DEM,259,237,496
Macomb,SHELBY TOWNSHIP 02,U.S. House,10,James,REP,330,633,963
Macomb,SHELBY TOWNSHIP 02,U.S. House,10,Saliba,LIB,7,14,21
Macomb,SHELBY TOWNSHIP 03,U.S. House,10,Ballots Cast,,,,747
Macomb,SHELBY TOWNSHIP 03,U.S. House,10,Kirby,WC,1,7,8
Macomb,SHELBY TOWNSHIP 03,U.S. House,10,Marlinga,DEM,130,148,278
Macomb,SHELBY TOWNSHIP 03,U.S. House,10,James,REP,106,314,420
Macomb,SHELBY TOWNSHIP 03,U.S. House,10,Saliba,LIB,4,9,13
Macomb,SHELBY TOWNSHIP 04,U.S. House,10,Ballots Cast,,,,1196
Macomb,SHELBY TOWNSHIP 04,U.S. House,10,Kirby,WC,3,7,10
Macomb,SHELBY TOWNSHIP 04,U.S. House,10,Marlinga,DEM,240,149,389
Macomb,SHELBY TOWNSHIP 04,U.S. House,10,James,REP,309,439,748
Macomb,SHELBY TOWNSHIP 04,U.S. House,10,Saliba,LIB,1,11,12
Macomb,SHELBY TOWNSHIP 05,U.S. House,10,Ballots Cast,,,,1018
Macomb,SHELBY TOWNSHIP 05,U.S. House,10,Kirby,WC,9,6,15
Macomb,SHELBY TOWNSHIP 05,U.S. House,10,Marlinga,DEM,259,183,442
Macomb,SHELBY TOWNSHIP 05,U.S. House,10,James,REP,231,310,541
Macomb,SHELBY TOWNSHIP 05,U.S. House,10,Saliba,LIB,6,2,8
Macomb,SHELBY TOWNSHIP 06,U.S. House,10,Ballots Cast,,,,967
Macomb,SHELBY TOWNSHIP 06,U.S. House,10,Kirby,WC,13,12,25
Macomb,SHELBY TOWNSHIP 06,U.S. House,10,Marlinga,DEM,195,200,395
Macomb,SHELBY TOWNSHIP 06,U.S. House,10,James,REP,119,397,516
Macomb,SHELBY TOWNSHIP 06,U.S. House,10,Saliba,LIB,4,9,13
Macomb,SHELBY TOWNSHIP 07,U.S. House,10,Ballots Cast,,,,1279
Macomb,SHELBY TOWNSHIP 07,U.S. House,10,Kirby,WC,4,4,8
Macomb,SHELBY TOWNSHIP 07,U.S. House,10,Marlinga,DEM,268,189,457
Macomb,SHELBY TOWNSHIP 07,U.S. House,10,James,REP,290,481,771
Macomb,SHELBY TOWNSHIP 07,U.S. House,10,Saliba,LIB,8,3,11
Macomb,SHELBY TOWNSHIP 08,U.S. House,10,Ballots Cast,,,,766
Macomb,SHELBY TOWNSHIP 08,U.S. House,10,Kirby,WC,2,5,7
Macomb,SHELBY TOWNSHIP 08,U.S. House,10,Marlinga,DEM,167,116,283
Macomb,SHELBY TOWNSHIP 08,U.S. House,10,James,REP,176,282,458
Macomb,SHELBY TOWNSHIP 08,U.S. House,10,Saliba,LIB,2,3,5
Macomb,SHELBY TOWNSHIP 09,U.S. House,10,Ballots Cast,,,,845
Macomb,SHELBY TOWNSHIP 09,U.S. House,10,Kirby,WC,1,12,13
Macomb,SHELBY TOWNSHIP 09,U.S. House,10,Marlinga,DEM,162,242,404
Macomb,SHELBY TOWNSHIP 09,U.S. House,10,James,REP,106,296,402
Macomb,SHELBY TOWNSHIP 09,U.S. House,10,Saliba,LIB,2,9,11
Macomb,SHELBY TOWNSHIP 10,U.S. House,10,Ballots Cast,,,,1018
Macomb,SHELBY TOWNSHIP 10,U.S. House,10,Kirby,WC,8,7,15
Macomb,SHELBY TOWNSHIP 10,U.S. House,10,Marlinga,DEM,204,137,341
Macomb,SHELBY TOWNSHIP 10,U.S. House,10,James,REP,203,425,628
Macomb,SHELBY TOWNSHIP 10,U.S. House,10,Saliba,LIB,3,7,10
Macomb,SHELBY TOWNSHIP 11,U.S. House,10,Ballots Cast,,,,1426
Macomb,SHELBY TOWNSHIP 11,U.S. House,10,Kirby,WC,8,18,26
Macomb,SHELBY TOWNSHIP 11,U.S. House,10,Marlinga,DEM,305,258,563
Macomb,SHELBY TOWNSHIP 11,U.S. House,10,James,REP,226,560,786
Macomb,SHELBY TOWNSHIP 11,U.S. House,10,Saliba,LIB,6,7,13
Macomb,SHELBY TOWNSHIP 12,U.S. House,10,Ballots Cast,,,,854
Macomb,SHELBY TOWNSHIP 12,U.S. House,10,Kirby,WC,4,2,6
Macomb,SHELBY TOWNSHIP 12,U.S. House,10,Marlinga,DEM,146,133,279
Macomb,SHELBY TOWNSHIP 12,U.S. House,10,James,REP,216,324,540
Macomb,SHELBY TOWNSHIP 12,U.S. House,10,Saliba,LIB,2,4,6
Macomb,SHELBY TOWNSHIP 13,U.S. House,10,Ballots Cast,,,,722
Macomb,SHELBY TOWNSHIP 13,U.S. House,10,Kirby,WC,6,9,15
Macomb,SHELBY TOWNSHIP 13,U.S. House,10,Marlinga,DEM,130,114,244
Macomb,SHELBY TOWNSHIP 13,U.S. House,10,James,REP,148,301,449
Macomb,SHELBY TOWNSHIP 13,U.S. House,10,Saliba,LIB,1,1,2
Macomb,SHELBY TOWNSHIP 14,U.S. House,10,Ballots Cast,,,,1708
Macomb,SHELBY TOWNSHIP 14,U.S. House,10,Kirby,WC,8,7,15
Macomb,SHELBY TOWNSHIP 14,U.S. House,10,Marlinga,DEM,283,236,519
Macomb,SHELBY TOWNSHIP 14,U.S. House,10,James,REP,370,747,1117
Macomb,SHELBY TOWNSHIP 14,U.S. House,10,Saliba,LIB,5,8,13
Macomb,SHELBY TOWNSHIP 15,U.S. House,10,Ballots Cast,,,,1551
Macomb,SHELBY TOWNSHIP 15,U.S. House,10,Kirby,WC,9,10,19
Macomb,SHELBY TOWNSHIP 15,U.S. House,10,Marlinga,DEM,301,239,540
Macomb,SHELBY TOWNSHIP 15,U.S. House,10,James,REP,302,641,943
Macomb,SHELBY TOWNSHIP 15,U.S. House,10,Saliba,LIB,4,14,18
Macomb,SHELBY TOWNSHIP 16,U.S. House,10,Ballots Cast,,,,1962
Macomb,SHELBY TOWNSHIP 16,U.S. House,10,Kirby,WC,3,6,9
Macomb,SHELBY TOWNSHIP 16,U.S. House,10,Marlinga,DEM,428,185,613
Macomb,SHELBY TOWNSHIP 16,U.S. House,10,James,REP,593,692,1285
Macomb,SHELBY TOWNSHIP 16,U.S. House,10,Saliba,LIB,4,10,14
Macomb,SHELBY TOWNSHIP 17,U.S. House,10,Ballots Cast,,,,972
Macomb,SHELBY TOWNSHIP 17,U.S. House,10,Kirby,WC,8,4,12
Macomb,SHELBY TOWNSHIP 17,U.S. House,10,Marlinga,DEM,202,152,354
Macomb,SHELBY TOWNSHIP 17,U.S. House,10,James,REP,169,407,576
Macomb,SHELBY TOWNSHIP 17,U.S. House,10,Saliba,LIB,4,3,7
Macomb,SHELBY TOWNSHIP 18,U.S. House,10,Ballots Cast,,,,1363
Macomb,SHELBY TOWNSHIP 18,U.S. House,10,Kirby,WC,9,4,13
Macomb,SHELBY TOWNSHIP 18,U.S. House,10,Marlinga,DEM,337,187,524
Macomb,SHELBY TOWNSHIP 18,U.S. House,10,James,REP,309,476,785
Macomb,SHELBY TOWNSHIP 18,U.S. House,10,Saliba,LIB,1,12,13
Macomb,SHELBY TOWNSHIP 19,U.S. House,10,Ballots Cast,,,,1004
Macomb,SHELBY TOWNSHIP 19,U.S. House,10,Kirby,WC,5,6,11
Macomb,SHELBY TOWNSHIP 19,U.S. House,10,Marlinga,DEM,201,138,339
Macomb,SHELBY TOWNSHIP 19,U.S. House,10,James,REP,247,368,615
Macomb,SHELBY TOWNSHIP 19,U.S. House,10,Saliba,LIB,7,13,20
Macomb,SHELBY TOWNSHIP 20,U.S. House,10,Ballots Cast,,,,923
Macomb,SHELBY TOWNSHIP 20,U.S. House,10,Kirby,WC,7,10,17
Macomb,SHELBY TOWNSHIP 20,U.S. House,10,Marlinga,DEM,207,141,348
Macomb,SHELBY TOWNSHIP 20,U.S. House,10,James,REP,178,355,533
Macomb,SHELBY TOWNSHIP 20,U.S. House,10,Saliba,LIB,3,1,4
Macomb,SHELBY TOWNSHIP 21,U.S. House,10,Ballots Cast,,,,711
Macomb,SHELBY TOWNSHIP 21,U.S. House,10,Kirby,WC,9,10,19
Macomb,SHELBY TOWNSHIP 21,U.S. House,10,Marlinga,DEM,185,249,434
Macomb,SHELBY TOWNSHIP 21,U.S. House,10,James,REP,66,168,234
Macomb,SHELBY TOWNSHIP 21,U.S. House,10,Saliba,LIB,2,4,6
Macomb,SHELBY TOWNSHIP 22,U.S. House,10,Ballots Cast,,,,1899
Macomb,SHELBY TOWNSHIP 22,U.S. House,10,Kirby,WC,3,4,7
Macomb,SHELBY TOWNSHIP 22,U.S. House,10,Marlinga,DEM,415,191,606
Macomb,SHELBY TOWNSHIP 22,U.S. House,10,James,REP,552,681,1233
Macomb,SHELBY TOWNSHIP 22,U.S. House,10,Saliba,LIB,9,6,15
Macomb,SHELBY TOWNSHIP 23,U.S. House,10,Ballots Cast,,,,1672
Macomb,SHELBY TOWNSHIP 23,U.S. House,10,Kirby,WC,6,9,15
Macomb,SHELBY TOWNSHIP 23,U.S. House,10,Marlinga,DEM,261,218,479
Macomb,SHELBY TOWNSHIP 23,U.S. House,10,James,REP,467,667,1134
Macomb,SHELBY TOWNSHIP 23,U.S. House,10,Saliba,LIB,3,9,12
Macomb,SHELBY TOWNSHIP 24,U.S. House,10,Ballots Cast,,,,2044
Macomb,SHELBY TOWNSHIP 24,U.S. House,10,Kirby,WC,10,4,14
Macomb,SHELBY TOWNSHIP 24,U.S. House,10,Marlinga,DEM,400,196,596
Macomb,SHELBY TOWNSHIP 24,U.S. House,10,James,REP,598,777,1375
Macomb,SHELBY TOWNSHIP 24,U.S. House,10,Saliba,LIB,7,4,11
Macomb,SHELBY TOWNSHIP 25,U.S. House,10,Ballots Cast,,,,1447
Macomb,SHELBY TOWNSHIP 25,U.S. House,10,Kirby,WC,6,11,17
Macomb,SHELBY TOWNSHIP 25,U.S. House,10,Marlinga,DEM,303,191,494
Macomb,SHELBY TOWNSHIP 25,U.S. House,10,James,REP,387,517,904
Macomb,SHELBY TOWNSHIP 25,U.S. House,10,Saliba,LIB,3,9,12
Macomb,SHELBY TOWNSHIP 26,U.S. House,10,Ballots Cast,,,,1360
Macomb,SHELBY TOWNSHIP 26,U.S. House,10,Kirby,WC,16,11,27
Macomb,SHELBY TOWNSHIP 26,U.S. House,10,Marlinga,DEM,363,157,520
Macomb,SHELBY TOWNSHIP 26,U.S. House,10,James,REP,363,407,770
Macomb,SHELBY TOWNSHIP 26,U.S. House,10,Saliba,LIB,3,12,15
Macomb,SHELBY TOWNSHIP 27,U.S. House,10,Ballots Cast,,,,1451
Macomb,SHELBY TOWNSHIP 27,U.S. House,10,Kirby,WC,9,10,19
Macomb,SHELBY TOWNSHIP 27,U.S. House,10,Marlinga,DEM,336,287,623
Macomb,SHELBY TOWNSHIP 27,U.S. House,10,James,REP,326,449,775
Macomb,SHELBY TOWNSHIP 27,U.S. House,10,Saliba,LIB,7,5,12
Macomb,SHELBY TOWNSHIP 28,U.S. House,10,Ballots Cast,,,,1404
Macomb,SHELBY TOWNSHIP 28,U.S. House,10,Kirby,WC,16,4,20
Macomb,SHELBY TOWNSHIP 28,U.S. House,10,Marlinga,DEM,416,139,555
Macomb,SHELBY TOWNSHIP 28,U.S. House,10,James,REP,420,374,794
Macomb,SHELBY TOWNSHIP 28,U.S. House,10,Saliba,LIB,5,2,7
Macomb,SHELBY TOWNSHIP 29,U.S. House,10,Ballots Cast,,,,1003
Macomb,SHELBY TOWNSHIP 29,U.S. House,10,Kirby,WC,3,1,4
Macomb,SHELBY TOWNSHIP 29,U.S. House,10,Marlinga,DEM,167,157,324
Macomb,SHELBY TOWNSHIP 29,U.S. House,10,James,REP,211,443,654
Macomb,SHELBY TOWNSHIP 29,U.S. House,10,Saliba,LIB,1,3,4
Macomb,SHELBY TOWNSHIP 30,U.S. House,10,Ballots Cast,,,,1145
Macomb,SHELBY TOWNSHIP 30,U.S. House,10,Kirby,WC,3,7,10
Macomb,SHELBY TOWNSHIP 30,U.S. House,10,Marlinga,DEM,214,166,380
Macomb,SHELBY TOWNSHIP 30,U.S. House,10,James,REP,267,448,715
Macomb,SHELBY TOWNSHIP 30,U.S. House,10,Saliba,LIB,5,9,14
Macomb,SHELBY TOWNSHIP 31,U.S. House,10,Ballots Cast,,,,1015
Macomb,SHELBY TOWNSHIP 31,U.S. House,10,Kirby,WC,4,1,5
Macomb,SHELBY TOWNSHIP 31,U.S. House,10,Marlinga,DEM,181,115,296
Macomb,SHELBY TOWNSHIP 31,U.S. House,10,James,REP,270,409,679
Macomb,SHELBY TOWNSHIP 31,U.S. House,10,Saliba,LIB,3,7,10
Macomb,SHELBY TOWNSHIP 32,U.S. House,10,Ballots Cast,,,,901
Macomb,SHELBY TOWNSHIP 32,U.S. House,10,Kirby,WC,1,3,4
Macomb,SHELBY TOWNSHIP 32,U.S. House,10,Marlinga,DEM,139,134,273
Macomb,SHELBY TOWNSHIP 32,U.S. House,10,James,REP,162,433,595
Macomb,SHELBY TOWNSHIP 32,U.S. House,10,Saliba,LIB,6,4,10
Macomb,ST. CLAIR SHORES 01,U.S. House,10,Ballots Cast,,,,1378
Macomb,ST. CLAIR SHORES 01,U.S. House,10,Kirby,WC,18,21,39
Macomb,ST. CLAIR SHORES 01,U.S. House,10,Marlinga,DEM,417,477,894
Macomb,ST. CLAIR SHORES 01,U.S. House,10,James,REP,158,259,417
Macomb,ST. CLAIR SHORES 01,U.S. House,10,Saliba,LIB,1,9,10
Macomb,ST. CLAIR SHORES 02,U.S. House,10,Ballots Cast,,,,1690
Macomb,ST. CLAIR SHORES 02,U.S. House,10,Kirby,WC,12,23,35
Macomb,ST. CLAIR SHORES 02,U.S. House,10,Marlinga,DEM,414,464,878
Macomb,ST. CLAIR SHORES 02,U.S. House,10,James,REP,182,528,710
Macomb,ST. CLAIR SHORES 02,U.S. House,10,Saliba,LIB,8,9,17
Macomb,ST. CLAIR SHORES 03,U.S. House,10,Ballots Cast,,,,1903
Macomb,ST. CLAIR SHORES 03,U.S. House,10,Kirby,WC,9,11,20
Macomb,ST. CLAIR SHORES 03,U.S. House,10,Marlinga,DEM,507,307,814
Macomb,ST. CLAIR SHORES 03,U.S. House,10,James,REP,471,548,1019
Macomb,ST. CLAIR SHORES 03,U.S. House,10,Saliba,LIB,1,9,10
Macomb,ST. CLAIR SHORES 04,U.S. House,10,Ballots Cast,,,,1485
Macomb,ST. CLAIR SHORES 04,U.S. House,10,Kirby,WC,14,21,35
Macomb,ST. CLAIR SHORES 04,U.S. House,10,Marlinga,DEM,351,399,750
Macomb,ST. CLAIR SHORES 04,U.S. House,10,James,REP,158,489,647
Macomb,ST. CLAIR SHORES 04,U.S. House,10,Saliba,LIB,3,12,15
Macomb,ST. CLAIR SHORES 05,U.S. House,10,Ballots Cast,,,,1667
Macomb,ST. CLAIR SHORES 05,U.S. House,10,Kirby,WC,7,10,17
Macomb,ST. CLAIR SHORES 05,U.S. House,10,Marlinga,DEM,435,388,823
Macomb,ST. CLAIR SHORES 05,U.S. House,10,James,REP,278,492,770
Macomb,ST. CLAIR SHORES 05,U.S. House,10,Saliba,LIB,9,11,20
Macomb,ST. CLAIR SHORES 06,U.S. House,10,Ballots Cast,,,,902
Macomb,ST. CLAIR SHORES 06,U.S. House,10,Kirby,WC,14,12,26
Macomb,ST. CLAIR SHORES 06,U.S. House,10,Marlinga,DEM,245,216,461
Macomb,ST. CLAIR SHORES 06,U.S. House,10,James,REP,122,270,392
Macomb,ST. CLAIR SHORES 06,U.S. House,10,Saliba,LIB,2,4,6
Macomb,ST. CLAIR SHORES 07,U.S. House,10,Ballots Cast,,,,1649
Macomb,ST. CLAIR SHORES 07,U.S. House,10,Kirby,WC,13,10,23
Macomb,ST. CLAIR SHORES 07,U.S. House,10,Marlinga,DEM,384,373,757
Macomb,ST. CLAIR SHORES 07,U.S. House,10,James,REP,261,530,791
Macomb,ST. CLAIR SHORES 07,U.S. House,10,Saliba,LIB,10,14,24
Macomb,ST. CLAIR SHORES 08,U.S. House,10,Ballots Cast,,,,827
Macomb,ST. CLAIR SHORES 08,U.S. House,10,Kirby,WC,7,8,15
Macomb,ST. CLAIR SHORES 08,U.S. House,10,Marlinga,DEM,176,183,359
Macomb,ST. CLAIR SHORES 08,U.S. House,10,James,REP,133,279,412
Macomb,ST. CLAIR SHORES 08,U.S. House,10,Saliba,LIB,10,6,16
Macomb,ST. CLAIR SHORES 09,U.S. House,10,Ballots Cast,,,,1401
Macomb,ST. CLAIR SHORES 09,U.S. House,10,Kirby,WC,7,20,27
Macomb,ST. CLAIR SHORES 09,U.S. House,10,Marlinga,DEM,345,279,624
Macomb,ST. CLAIR SHORES 09,U.S. House,10,James,REP,212,485,697
Macomb,ST. CLAIR SHORES 09,U.S. House,10,Saliba,LIB,2,13,15
Macomb,ST. CLAIR SHORES 10,U.S. House,10,Ballots Cast,,,,1705
Macomb,ST. CLAIR SHORES 10,U.S. House,10,Kirby,WC,13,12,25
Macomb,ST. CLAIR SHORES 10,U.S. House,10,Marlinga,DEM,426,296,722
Macomb,ST. CLAIR SHORES 10,U.S. House,10,James,REP,348,553,901
Macomb,ST. CLAIR SHORES 10,U.S. House,10,Saliba,LIB,7,17,24
Macomb,ST. CLAIR SHORES 11,U.S. House,10,Ballots Cast,,,,1473
Macomb,ST. CLAIR SHORES 11,U.S. House,10,Kirby,WC,2,14,16
Macomb,ST. CLAIR SHORES 11,U.S. House,10,Marlinga,DEM,392,296,688
Macomb,ST. CLAIR SHORES 11,U.S. House,10,James,REP,225,485,710
Macomb,ST. CLAIR SHORES 11,U.S. House,10,Saliba,LIB,12,9,21
Macomb,ST. CLAIR SHORES 12,U.S. House,10,Ballots Cast,,,,1973
Macomb,ST. CLAIR SHORES 12,U.S. House,10,Kirby,WC,14,21,35
Macomb,ST. CLAIR SHORES 12,U.S. House,10,Marlinga,DEM,465,297,762
Macomb,ST. CLAIR SHORES 12,U.S. House,10,James,REP,466,642,1108
Macomb,ST. CLAIR SHORES 12,U.S. House,10,Saliba,LIB,11,6,17
Macomb,ST. CLAIR SHORES 13,U.S. House,10,Ballots Cast,,,,1498
Macomb,ST. CLAIR SHORES 13,U.S. House,10,Kirby,WC,2,13,15
Macomb,ST. CLAIR SHORES 13,U.S. House,10,Marlinga,DEM,359,294,653
Macomb,ST. CLAIR SHORES 13,U.S. House,10,James,REP,259,497,756
Macomb,ST. CLAIR SHORES 13,U.S. House,10,Saliba,LIB,4,9,13
Macomb,ST. CLAIR SHORES 14,U.S. House,10,Ballots Cast,,,,1513
Macomb,ST. CLAIR SHORES 14,U.S. House,10,Kirby,WC,15,16,31
Macomb,ST. CLAIR SHORES 14,U.S. House,10,Marlinga,DEM,355,300,655
Macomb,ST. CLAIR SHORES 14,U.S. House,10,James,REP,283,476,759
Macomb,ST. CLAIR SHORES 14,U.S. House,10,Saliba,LIB,4,19,23
Macomb,ST. CLAIR SHORES 15,U.S. House,10,Ballots Cast,,,,1612
Macomb,ST. CLAIR SHORES 15,U.S. House,10,Kirby,WC,13,21,34
Macomb,ST. CLAIR SHORES 15,U.S. House,10,Marlinga,DEM,377,308,685
Macomb,ST. CLAIR SHORES 15,U.S. House,10,James,REP,320,514,834
Macomb,ST. CLAIR SHORES 15,U.S. House,10,Saliba,LIB,3,12,15
Macomb,ST. CLAIR SHORES 16,U.S. House,10,Ballots Cast,,,,1540
Macomb,ST. CLAIR SHORES 16,U.S. House,10,Kirby,WC,14,15,29
Macomb,ST. CLAIR SHORES 16,U.S. House,10,Marlinga,DEM,375,293,668
Macomb,ST. CLAIR SHORES 16,U.S. House,10,James,REP,289,485,774
Macomb,ST. CLAIR SHORES 16,U.S. House,10,Saliba,LIB,11,9,20
Macomb,ST. CLAIR SHORES 17,U.S. House,10,Ballots Cast,,,,1767
Macomb,ST. CLAIR SHORES 17,U.S. House,10,Kirby,WC,15,19,34
Macomb,ST. CLAIR SHORES 17,U.S. House,10,Marlinga,DEM,438,346,784
Macomb,ST. CLAIR SHORES 17,U.S. House,10,James,REP,335,541,876
Macomb,ST. CLAIR SHORES 17,U.S. House,10,Saliba,LIB,7,15,22
Macomb,ST. CLAIR SHORES 18,U.S. House,10,Ballots Cast,,,,1722
